着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,16,パラシュラーマ,牡3,57.0,坂井,1:10.8,,1,2.4,35.1,栗東浜田,474(-6)
2,3,6,タイセイブリリオ,牡4,55.0,田口,1:11.2,2.1/2,15,98.3,35.5,栗東大橋,482(+2)
3,4,8,アルムラトゥール,牡3,54.0,和田竜,1:11.2,ハナ,5,9.2,35.8,栗東川村,504(+6)
4,7,13,ドンアミティエ,牡3,56.0,藤岡康,1:11.2,アタマ,4,7.3,35.6,栗東今野,500(+28)
5,5,10,プラチナムレイアー,牡5,55.0,西村淳,1:11.6,2,7,19.1,35.8,栗東吉岡,506(+2)
6,2,4,ジェットエンブレム,牡5,56.0,Mデム,1:11.6,クビ,10,39.0,35.6,栗東石坂,530(+2)
7,6,12,ペプチドヤマト,牡4,56.0,藤岡佑,1:11.6,アタマ,6,12.9,35.7,栗東武英,492(+14)
8,1,1,ルクルト,牡6,55.0,斎藤,1:12.0,2,8,27.5,35.3,栗東吉村,454(-2)
9,3,5,ラヴケリー,牝5,55.0,松山,1:12.1,1/2,3,6.8,36.0,栗東高柳大,468(+4)
10,1,2,メイショウクリフト,牡4,56.0,鮫島駿,1:12.1,アタマ,2,6.8,35.8,栗東笹田,452(+2)
11,4,7,ショウゲッコウ,牝6,52.0,川又,1:12.4,1.1/2,16,134.6,36.2,栗東杉山佳,486(+10)
12,5,9,テイエムランウェイ,牡4,56.0,岩田康,1:12.4,アタマ,11,52.9,35.4,栗東飯田雄,494(+10)
13,8,15,メイショウフジタカ,牡5,56.0,北村友,1:12.6,1.1/4,9,29.3,36.2,栗東飯田祐,498(+10)
14,7,14,ランドボルケーノ,牡5,56.0,幸,1:12.9,2,14,86.5,36.8,栗東安達,492(-2)
15,6,11,スウィートプロミス,牝4,52.0,団野,1:13.0,1,13,82.3,37.0,美浦尾関,462(-4)
16,2,3,アランチャータ,牝4,54.0,角田河,1:13.2,1.1/4,12,68.7,36.7,栗東上村,480(+14)
