馬番,枠番,馬名,性齢,斤量,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ネオロマーネ,牡2,55.0,横山武,美浦・松尾,,6.0,3,,,,470(0),,,,,,,リーチザクラウン,ノヴェリスト,,
2,2,シンヒダカムーン,牡2,55.0,佐々木,美浦・上原佑,,15.4,6,,,,476(0),,,,,,,ダノンスマッシュ,Duke of Marmalade,,
3,3,ヤマメゴリュウ,牡2,53.0,小林美,美浦・久保田,,8.3,4,,,,490(0),,,,,,,リアルスティール,サクラプレジデント,,
4,4,パッションノーヴァ,牡2,55.0,武藤,美浦・武藤,,34.4,7,,,,488(0),,,,,,,キセキ,ディープブリランテ,,
5,5,テンポアニマート,牡2,55.0,,美浦・手塚久,,2.2,1,,,,498(0),,,,,,,フィエールマン,ルーラーシップ,,
6,6,メダルボーイ,牡2,55.0,田辺,美浦・蛯名正,,2.9,2,,,,520(0),,,,,,,キタサンブラック,キングヘイロー,,
7,7,ゴクラクチョウカ,牝2,55.0,柴田大,美浦・和田雄,,92.2,8,,,,444(0),,,,,,,チュウワウィザード,スズカマンボ,,
8,8,スリーボンド,牝2,55.0,,栗東・橋田,,12.0,5,,,,508(0),,,,,,,キズナ,ストリートセンス,,
