着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,15,クラウンシエンタ,牡4,58.0,三浦,1:52.4,,1,3.1,37.2,美浦水野,494(+2)
2,6,11,タマモキャリコ,セ4,58.0,荻野極,1:52.8,2.1/2,8,32.2,37.2,栗東宮地,416(-12)
3,5,8,シンビリーブ,牡3,55.0,菅原明,1:53.2,2.1/2,2,3.9,37.0,栗東森秀,520(+5)
4,4,6,パーサヴィアランス,牡6,58.0,菊沢,1:53.3,3/4,7,31.5,37.4,栗東西村,464(+4)
5,2,3,ラファールドール,セ4,58.0,内田博,1:53.5,1.1/2,12,108.2,37.4,美浦田島,486(-4)
6,7,12,ライジンマル,牡4,58.0,戸崎圭,1:53.7,3/4,4,4.6,38.2,美浦竹内,526(0)
7,1,1,オールマイデイズ,牡5,58.0,武藤,1:54.1,2.1/2,10,38.2,37.6,美浦矢嶋,508(+4)
8,3,5,パープルナイト,牡5,58.0,遠藤,1:54.2,クビ,13,109.8,38.5,美浦堀内,504(+4)
9,6,10,トゥピ,牝5,56.0,大野,1:54.5,1.3/4,9,37.0,37.7,美浦田村,476(-2)
10,8,14,サイモンルモンド,セ8,58.0,丸山,1:54.5,クビ,15,291.5,37.6,美浦根本,452(-2)
11,7,13,アレスグート,牡3,55.0,木幡巧,1:55.2,4,5,25.8,39.6,美浦牧,456(0)
12,5,9,シンリミテス,牡6,58.0,太宰,1:55.3,3/4,11,61.8,39.3,栗東大根田,500(+2)
13,2,2,サンセットブライト,牝4,56.0,横山琉,1:55.5,1,6,28.0,39.7,美浦相沢,498(+2)
14,4,7,イデアユウシン,牡5,58.0,木幡育,1:55.6,1/2,14,182.6,39.1,美浦松永康,534(-2)
15,3,4,チザルピーノ,セ4,58.0,キング,1:55.7,1/2,3,4.3,40.5,美浦堀,462(0)
