馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ストーンズ,牡5,永島,栗東・友道,先行,8.6,4,3,4歳以上2勝クラス,36.1,500(-12),東京,21,中2週,Y,,3,ドゥラメンテ,Cross Traffic,,
2,2,グラティアスミノル,牡5,亀田,栗東・北出,追込,274.4,13,15,,37.8,496(-8),京都,49,中6週,Y,,3,スピリッツミノル,ワイルドラッシュ,,B
3,3,ストラテージュ,牡4,古川奈,栗東・矢作,先行,44.4,9,6,,35.3,480(+2),小倉,22,中2週,Y,,3,モズアスコット,ダイワメジャー,,B
4,3,モズタチアガレ,牡4,北村友,栗東・中尾,差し,14.0,6,1,4歳以上1勝クラス,37.8,494(-6),京都,22,中2週,Y,,3,モズアスコット,タートルボウル,,
6,4,フィリップ,牡5,斎藤,美浦・岩戸,先行,38.6,8,8,,37.2,496(+2),東京,14,中1週,Y,,3,ロージズインメイ,エンパイアメーカー,,B
7,5,カルパ,牡5,田山,栗東・須貝,差し,18.9,7,7,4歳以上2勝クラス,37.0,452(-8),京都,56,中7週,Y,,3,モーリス,キングカメハメハ,,
8,5,スナークシュンソウ,牡8,富田,栗東・野中,差し,201.1,12,8,4歳以上2勝クラス,36.9,532(-4),阪神,14,中1週,Y,,3,エイシンヒカリ,ダンシングブレーヴ,,B
9,6,サンライズプルート,牡6,松若,栗東・東田,逃げ,86.3,11,14,4歳以上2勝クラス,39.4,482(0),京都,26,中3週,Y,,3,リオンディーズ,ディープインパクト,,
10,6,リメンバーヒム,牡4,西村淳,栗東・浜田,差し,10.8,5,10,3歳以上2勝クラス,37.5,462(+6),阪神,92,中12週,Y,,3,コパノリッキー,リアルインパクト,,
11,7,ペイドラロワール,牡4,吉村,栗東・清水久,先行,7.1,3,2,4歳以上2勝クラス,36.9,476(+12),阪神,14,中1週,Y,,3,ダイワメジャー,キングカメハメハ,,
12,7,ニューオーリンズ,牡4,和田陽,栗東・杉山晴,,2.0,1,5,4歳以上2勝クラス,37.6,520(-2),京都,56,中7週,Y,,3,リアルスティール,クロフネ,,B
13,8,チュウワチーフ,牡4,松山,栗東・小崎,先行,4.8,2,7,4歳以上2勝クラス,37.3,480(+8),東京,22,中2週,Y,,3,Tom's d'Etat,Overanalyze,,
14,8,ダミエ,牡6,浜中,栗東・武幸,追込,53.9,10,10,,37.8,468(+2),小倉,8,連闘,Y,,3,キンシャサノキセキ,Harlan's Holiday,,
