コーナー,通過順
1コーナー,"(*4,5,14)(1,7,13)(8,9,12)(2,11,15)6-3-10"
2コーナー,"4(5,14)1(7,13)(8,9)(2,12)11(6,15)-3-10"
3コーナー,"4,5(1,7,14)(2,8,13,12)(9,15)(6,11)(3,10)"
4コーナー,"(*4,5)(1,7,14,12)(2,8,13,15)(6,11,9,10)3"
