着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,2,ニシノカシミヤ,牝4,54.0,田辺,1:34.5,,2,4.5,35.5,美浦伊藤圭,480(-2)
2,8,15,ジョディーズマロン,牡6,56.0,横山典,1:34.8,1.3/4,5,9.0,34.0,栗東北出,466(0)
3,8,16,リバートゥルー,牝4,53.0,吉田豊,1:35.0,1.1/2,1,3.9,34.8,美浦久保田,460(0)
4,4,8,サトノアポロン,セ6,54.0,小崎,1:35.1,クビ,8,22.6,35.7,栗東福永,496(-10)
5,6,12,モナルヒ,牡5,55.0,荻野極,1:35.1,アタマ,15,94.4,34.5,栗東小崎,478(+2)
6,2,4,フォレストキャット,牝6,53.0,木幡巧,1:35.1,ハナ,11,51.1,35.4,栗東野中,472(-4)
7,7,13,カセノミオ,牝4,55.0,横山琉,1:35.1,アタマ,3,5.3,35.9,栗東中尾,514(0)
8,5,10,パルデンス,牡6,55.0,菊沢,1:35.2,1/2,12,62.3,35.1,美浦森一,500(0)
9,3,5,プラーヴィ,牡4,56.0,三浦,1:35.4,1,4,6.0,35.5,栗東杉山晴,480(+2)
10,7,14,アイファーテイオー,牡4,56.0,オシェ,1:35.7,2,6,13.1,36.4,栗東鮫島,464(+4)
11,5,9,ヴアーサ,牡6,56.0,西塚,1:35.8,クビ,13,82.3,36.5,栗東鮫島,460(-2)
12,2,3,ラックスアットゼア,牝4,55.0,内田博,1:35.8,アタマ,7,16.7,36.1,美浦斎藤誠,462(0)
13,1,1,ウナギノボリ,牡5,55.0,武藤,1:36.6,5,14,85.5,35.7,栗東音無,476(0)
14,6,11,スマートアンバー,牝4,55.0,小沢,1:36.8,1,10,34.1,37.3,栗東西園翔,472(-4)
15,3,6,ワイドアラジン,牡4,55.0,原,1:37.5,4,9,33.6,37.8,栗東奥村豊,486(+4)
16,4,7,ラフストリーム,牡6,55.0,野中,1:40.8,大,16,116.6,40.7,美浦武井,534(-20)
