馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,サンデーファンデー B,牡5,鮫島駿,栗東・東田,先行,16.1,5,10,,37.1,530(-6),東京,55,中7週,Y,,3,スズカコーズウェイ,スマートボーイ,
3,3,ミッキーヌチバナ,牡7,Ｍデム,栗東・高橋亮,差し,19.6,7,7,,38.5,520(+2),中山,20,中2週,Y,,3,ダノンレジェンド,キングカメハメハ,
4,4,オメガギネス,牡5,戸崎圭,栗東・安田,先行,10.2,4,7,,37.7,504(+10),中京,83,中11週,Y,,3,ロゴタイプ,ハービンジャー,
5,4,ホウオウルーレット B,牡6,岩田康,美浦・栗田,追込,30.4,8,5,,37.8,498(-2),中山,20,中2週,Y,,3,ロージズインメイ,ゴールドアリュール,
6,5,マーブルロック,牡5,松山,栗東・西園正,,18.2,6,1,,37.8,520(0),阪神,28,中3週,Y,,3,シニスターミニスター,キングカメハメハ,
7,5,タイトニット B,牡5,坂井,栗東・今野,先行,39.4,10,1,,36.3,564(-4),阪神,34,中4週,Y,,3,キズナ,シンボリクリスエス,
8,6,ミッキーファイト,牡4,ルメー,美浦・田中博,差し,1.8,1,3,,35.8,544(-6),東京,55,中7週,Y,,1,ドレフォン,スペシャルウィーク,
9,6,ヤマニンウルス,牡5,武豊,栗東・斉藤崇,先行,4.8,2,3,,35.9,584(+2),阪神,35,中4週,Y,,2,ジャスタウェイ,スウェプトオーヴァーボード,
10,7,ラインオブソウル,牡6,松若,栗東・東田,追込,274.4,11,6,,37.8,526(-4),福島,7,連闘,Y,,3,シニスターミニスター,スマートボーイ,
11,7,マリオロード B,牡6,,栗東・安達,差し,296.1,12,7,,38.1,502(-6),阪神,28,中3週,Y,,3,キタサンブラック,オペラハウス,
12,8,ハギノアレグリアス,牡8,岩田望,栗東・四位,差し,7.4,3,4,,36.7,496(-2),中京,139,中19週,Y,,3,キズナ,ジェネラス,
13,8,ブレイクフォース,牡6,北村友,美浦・中舘,差し,37.9,9,4,,37.7,490(-2),中山,20,中2週,Y,,3,アジアエクスプレス,サンデーサイレンス,
