券種,組み合わせ,配当,人気
単勝,1,250,1
複勝,1,120,1
複勝,5,140,2
複勝,4,210,4
枠連,1-5,350,1
馬連,1-5,520,1
ワイド,1-5,220,1
ワイド,1-4,330,2
ワイド,4-5,750,9
馬単,1-5,940,1
3連複,1-4-5,1480,1
3連単,1-5-4,5090,1
