着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,9,モンローウォーク,牝3,53.0,横山和,1:48.4,,1,1.5,35.4,栗東上村,452(0)
2,4,4,アストリル,牝3,53.0,丹内,1:49.0,3.1/2,2,5.1,35.6,美浦鈴木慎,456(+8)
3,5,6,ロートホルン,牝4,56.0,斎藤,1:49.2,3/4,4,11.7,36.4,美浦加藤征,478(+2)
4,1,1,レーヴドロペラ,牝4,56.0,鮫島駿,1:49.4,1.1/2,5,18.9,36.2,美浦加藤士,472(+4)
5,2,2,マイスターヴェルク,牝4,56.0,横山武,1:49.6,1.1/4,3,6.5,35.6,美浦勢司,516(-6)
6,3,3,ハニードレス,牝4,56.0,古川吉,1:49.8,1.1/4,9,48.9,36.4,美浦牧,448(+8)
7,7,10,マドモアゼルアスク,牝4,56.0,武豊,1:50.0,1,7,36.8,36.8,栗東藤原,452(+8)
8,8,12,エリム,牝6,56.0,原田和,1:50.0,アタマ,13,582.7,36.3,美浦上原博,456(-4)
9,8,13,トレミニョン,牝5,56.0,松本,1:50.0,ハナ,10,58.8,35.8,美浦和田勇,478(-2)
10,7,11,エーデル,牝5,56.0,佐々木,1:50.3,1.3/4,11,167.3,36.3,美浦金成,464(0)
11,6,8,ハートメテオ,牝4,56.0,池添,1:51.1,5,8,40.5,38.0,栗東笹田,450(0)
12,5,7,マルカオペラ,牝5,56.0,舟山,1:52.6,9,6,31.4,38.4,栗東浜田,482(-4)
13,4,5,タイヨウフレア,牝4,56.0,長浜,1:52.6,クビ,12,317.4,38.9,美浦杉浦,496(-4)
