コーナー,通過順
1コーナー,"4(10,13)3,12,6-9,5,7,11,1-(2,8)"
2コーナー,"4(10,13)3-12-6-9-5,7,11,1-(2,8)"
3コーナー,"4(3,10,13)-12-9,6(5,7)11,1,2-8"
4コーナー,"4,3,13,12,10,9-7-(6,5,11,2)1-8"
