馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,コスモアミマネラ,牡4,小坂,美浦・柄崎,先行,61.9,11,11,3歳以上1勝クラス,35.2,498(+6),京都,49,中6週,Y,,3,Study of Man,New Approach,,
2,2,ゴーツウキリシマ,牝5,黒岩,栗東・牧田,,5.4,5,2,障害3歳以上未勝利,13.7,464(+10),中山,85,中11週,Y,,2,ナムラタイタン,グラスワンダー,,
3,3,ハワイアンタイム,セ5,森一,栗東・昆,先行,28.6,7,1,3歳以上2勝クラス,33.4,502(0),京都,49,中6週,Y,,3,ロードカナロア,コマンズ,,
4,3,シャンデルナゴル,牡5,中村,栗東・石坂,先行,86.4,12,17,,35.4,496(+2),新潟,57,中7週,Y,,3,サトノダイヤモンド,キングカメハメハ,,
5,4,フジフォンテ,セ6,石神深,美浦・粕谷,差し,21.9,6,3,障害3歳以上未勝利,13.2,480(+2),福島,27,中3週,Y,,3,ロージズインメイ,メイショウオウドウ,,
6,4,ネイチャーシップ,牡7,大江圭,美浦・根本,先行,5.1,4,3,障害3歳以上未勝利,13.8,512(+10),京都,21,中2週,Y,,3,ゴールドシップ,アルデバランII,,
7,5,テーオーサンドニ,牡6,小野寺,栗東・高柳大,逃げ,29.3,8,7,障害3歳以上未勝利,14.1,472(-8),京都,50,中6週,Y,,3,キタサンブラック,Pivotal,,B
8,5,スマラグドス,牡5,田村,栗東・西園正,先行,43.3,10,8,障害3歳以上未勝利,13.8,482(+2),京都,64,中8週,Y,,3,ハーツクライ,Mount Nelson,,
9,6,メイショウソムリエ,セ4,草野,美浦・蛯名正,差し,38.2,9,4,3歳以上1勝クラス,38.0,506(-16),新潟,133,中18週,Y,,3,サトノダイヤモンド,Storm Cat,,
10,6,ヒットアンドロール,牡4,難波,美浦・田中勝,差し,154.2,13,8,障害3歳以上未勝利,13.7,464(0),福島,42,中5週,Y,,3,ブリックスアンドモルタル,キングカメハメハ,,
11,7,スティルシャイニン,牡3,水沼,美浦・天間,追込,268.4,14,9,障害3歳以上未勝利,14.9,464(+18),中山,98,中13週,Y,,3,メイショウボーラー,ロックオブジブラルタル,,
12,7,ダノンロッキー,牡4,五十嵐,美浦・萩原,先行,3.8,1,2,障害3歳以上未勝利,13.6,500(0),東京,56,中7週,Y,,3,キズナ,Street Cry,,
13,8,ロードヴァレンチ,セ6,坂口,美浦・中舘,先行,4.7,2,4,障害3歳以上未勝利,13.6,490(+2),東京,56,中7週,Y,,3,エスポワールシチー,アルカセット,,
14,8,ブラックバラード,セ4,,美浦・嘉藤,差し,4.9,3,4,障害3歳以上未勝利,13.7,462(+4),京都,70,中9週,Y,,3,ダノンバラード,ジャングルポケット,,
