馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,サンデイビス B,牡5,上野,美浦・村田,先行,97.4,15,1,障害4歳以上未勝利,13.5,506(-8),小倉,56,中7週,Y,,3,ジョーカプチーノ,アドマイヤムーン,
2,2,レオカクテル B,牡5,丸田,美浦・萱野,差し,59.2,11,7,4歳以上2勝クラス,37.6,490(-10),中山,15,中1週,Y,,3,タイムパラドックス,フジキセキ,
3,2,ドローム,牝5,森裕,栗東・飯田雄,先行,15.5,6,3,,37.0,466(-6),小倉,71,中9週,Y,,3,スマートファルコン,ブラックタイアフェアー,
4,3,クインズジュピタ,牝4,藤懸,栗東・新谷,差し,6.9,3,1,4歳以上1勝クラス,37.1,476(0),小倉,85,中11週,Y,,3,ヘニーハウンド,ストラヴィンスキー,
5,3,ラブベティー,牝4,中井,美浦・尾形,先行,69.1,12,15,4歳以上2勝クラス,42.3,456(-6),中山,21,中2週,Y,,3,ラニ,ロックオブジブラルタル,
6,4,バライロノキセキ,牝5,小沢,栗東・中竹,先行,75.8,14,9,,37.3,484(+2),小倉,71,中9週,Y,,3,キンシャサノキセキ,Nedawi,
7,4,ハイエストポイント,牡5,藤岡康,栗東・鈴木孝,差し,4.1,2,3,,37.0,454(-2),小倉,57,中7週,Y,,3,シンボリクリスエス,ジャングルポケット,
8,5,テーオードレフォン,牡4,古川吉,栗東・梅田,先行,7.0,4,5,4歳以上2勝クラス,39.5,496(+2),阪神,21,中2週,Y,,3,ドレフォン,ブライアンズタイム,
9,5,コスモルーテウス,牡4,斎藤,美浦・伊藤大,差し,74.6,13,6,,38.2,472(+4),小倉,63,中8週,Y,,3,ロージズインメイ,アグネスタキオン,
10,6,ユウゲン,牡6,菱田,栗東・橋口,先行,22.7,9,12,,38.7,502(+4),小倉,63,中8週,Y,,3,ロードカナロア,スペシャルウィーク,
11,6,プリーチトヤーン,牝4,横山琉,美浦・斎藤誠,先行,17.0,7,14,,41.5,480(+6),中山,78,中10週,Y,,3,パイロ,Tale of the Cat,
12,7,サラフィエル B,牡4,菊沢,美浦・鈴木慎,差し,17.8,8,10,4歳以上2勝クラス,39.8,450(-4),中山,36,中4週,Y,,3,ヤマニンセラフィム,トワイニング,
13,7,ウインアウォード,牡4,丹内,栗東・西園翔,,3.2,1,10,4歳以上2勝クラス,40.7,506(-4),阪神,50,中6週,Y,,3,スクリーンヒーロー,アグネスデジタル,
14,8,フクウン,牡5,永野,美浦・鈴木伸,差し,31.2,10,8,4歳以上2勝クラス,36.7,462(-8),東京,64,中8週,Y,,3,リオンディーズ,オペラハウス,
15,8,タイキドミニオン B,牡5,角田和,栗東・高野,差し,11.0,5,9,,36.8,512(-18),小倉,43,中5週,Y,,3,ダノンシャーク,ファルブラヴ,
