着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,5,バルナバ,牡3,56.0,斎藤,2:14.0,,3,4.7,34.7,栗東浜田,504(+2)
2,7,7,ダノンジョーカー,牡3,56.0,小沢,2:14.1,1/2,1,1.7,34.3,栗東中内田,496(+2)
3,3,3,ジェットブレード,牡3,56.0,菊沢,2:14.9,5,5,11.4,35.6,美浦青木,494(+6)
4,8,10,バンフィエルド,牡6,58.0,国分恭,2:15.1,1.1/2,6,21.4,36.0,栗東緒方,430(+4)
5,6,6,レイヤードレッド,牡3,56.0,嶋田,2:15.1,ハナ,4,10.2,35.7,美浦手塚久,494(+10)
6,1,1,マイネルシーマー,牡6,58.0,小崎,2:15.2,クビ,7,63.4,35.6,美浦青木,476(-4)
7,8,9,イーサンアイ,牡6,58.0,鮫島良,2:15.5,2,9,202.3,35.8,栗東河嶋,474(-4)
8,4,4,オルトパラティウム,牡4,58.0,松本,2:15.6,3/4,2,4.6,36.4,栗東安田,508(0)
9,7,8,ビッグデイメイク,牝3,54.0,石神道,2:16.4,5,8,196.2,36.3,美浦和田雄,424(-5)
10,2,2,サイモンルモンド,セ8,58.0,長浜,2:17.0,4,10,220.1,36.0,美浦根本,466(+6)
