着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,8,アーテルアストレア,牝4,55.0,菱田,1:54.4,,5,11.6,36.9,栗東橋口,456(+2)
2,2,4,ステイブルアスク,牝5,56.0,坂井,1:54.5,1/2,1,2.2,37.3,栗東矢作,444(+8)
3,4,7,シダー,牝4,55.0,松山,1:54.8,2,2,4.3,38.5,栗東本田,490(+4)
4,2,3,ルーチェット,牝5,56.0,荻野極,1:54.9,1/2,9,48.3,38.7,栗東松永幹,472(-12)
5,1,2,カラフルキューブ,牝4,55.0,吉田隼,1:55.0,1/2,4,10.6,38.8,栗東高野,476(+4)
6,5,9,ドライゼ,牝4,55.0,川田,1:55.2,1,3,4.7,38.1,栗東須貝,500(0)
7,1,1,クインズバジル,牝5,56.0,古川吉,1:55.2,クビ,8,38.2,38.7,栗東梅田,466(+6)
8,7,13,キングスフィリア,牝5,56.0,酒井,1:55.3,3/4,10,52.8,36.6,美浦萩原,422(+2)
9,3,5,ブルーカルセドニー,牝5,56.0,Mデム,1:55.5,1,11,81.1,37.4,美浦小野,444(-8)
10,6,12,ラグラスドシエル,牝5,56.0,岩田望,1:55.5,クビ,14,159.7,38.1,栗東中村,474(+4)
11,3,6,ランスオブアース,牝5,56.0,武豊,1:55.5,アタマ,6,18.6,39.0,栗東本田,486(-4)
12,7,14,メガキャット,牝5,56.0,川須,1:55.6,クビ,12,110.2,39.3,栗東吉岡,538(+10)
13,5,10,ギブミーラブ,牝5,56.0,イーガ,1:55.8,1.1/4,13,151.4,39.3,栗東藤岡,492(+6)
14,6,11,フェアリーグルーヴ,牝6,56.0,西村淳,1:56.1,1.3/4,15,238.3,37.6,美浦高橋文,452(+6)
15,8,16,アイリッシュムーン,牝5,56.0,鮫島駿,1:56.2,3/4,7,29.7,39.7,美浦武井,486(0)
除外,8,15,クレデンザ,牝6,56.0,岩田康,,,,,,栗東辻野,464(+6)
