コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"2,10,16,3(12,13)7,14,9,8,5,15,1-(4,11)-6"
4コーナー,"(*2,10)(3,16)(7,12,13,9)14-(8,5)(1,15)-(4,11)-6"
