馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,マイネルモメンタム,牡4,荻野琢,美浦・相沢,差し,15.7,7,7,3歳以上1勝クラス,36.7,478(-6),札幌,6,連闘,Y,,3,ゴールドシップ,アドマイヤコジーン,
2,2,ニシノルアノーヴァ,牡3,古川吉,美浦・古賀,先行,340.6,14,12,3歳以上1勝クラス,36.9,494(+2),札幌,14,中1週,Y,,3,リオンディーズ,ハーツクライ,
3,2,ヤコブセン B,牡3,斎藤,美浦・斎藤誠,,18.7,9,4,3歳以上1勝クラス,35.7,494(-8),函館,48,中6週,Y,,3,エピファネイア,キングカメハメハ,
4,3,エンジェルマーク,牝3,横山武,美浦・宮田,差し,14.1,6,8,,33.8,462(+12),東京,126,中17週,Y,,3,エピファネイア,Kitten's Joy,
5,3,サリーチェ,牝3,佐々木,栗東・池添,先行,16.9,8,4,3歳以上1勝クラス,35.7,486(+12),札幌,21,中2週,Y,,3,ドゥラメンテ,Lomitas,
6,4,ウイントレメンデス,牡4,横山和,栗東・長谷川,先行,6.7,2,7,4歳以上1勝クラス,36.0,482(-4),阪神,153,中21週,Y,,3,ゴールドシップ,ボストンハーバー,
7,4,ヨヒーン B,牝3,鮫島駿,栗東・杉山晴,差し,2.1,1,2,3歳以上1勝クラス,34.5,462(+4),札幌,27,中3週,Y,,3,キズナ,Tiz Wonderful,
8,5,デルマジュテーム,牝3,古川奈,美浦・的場,差し,90.1,13,6,3歳以上1勝クラス,35.6,456(+2),札幌,21,中2週,Y,,3,ノヴェリスト,サムライハート,
9,5,マイネルゼウス,牡3,丹内,美浦・奥村武,先行,10.7,4,3,,36.3,410(+2),札幌,13,中1週,Y,,3,ダノンバラード,オルフェーヴル,
10,6,サウンドサンライズ,牝3,浜中,栗東・東田,先行,13.3,5,7,3歳以上1勝クラス,35.8,420(+2),札幌,14,中1週,Y,,3,モーリス,ディープインパクト,
11,6,クモヒトツナイ B,牡3,松岡,美浦・堀内,先行,8.3,3,4,,35.6,470(+2),札幌,21,中2週,Y,,3,アルアイン,キングカメハメハ,
12,7,ミステンザン B,牝3,鷲頭,美浦・和田郎,差し,542.8,15,11,3歳未勝利,37.4,468(+10),札幌,20,中2週,Y,,3,オルフェーヴル,カリズマティック,
13,7,エリム,牝5,原田和,美浦・上原博,差し,49.9,11,5,,34.4,444(0),函館,49,中6週,Y,,3,ダイワメジャー,Kalatos,
14,8,グローリアミノル,牡4,菱田,栗東・佐藤悠,差し,59.7,12,1,C2一,38.0,462(-7),園田,58,中7週,,,0,ブリックスアンドモルタル,ダイワメジャー,
15,8,プロフェータ,牡3,池添,美浦・斎藤誠,差し,20.2,10,4,,35.7,474(+6),札幌,13,中1週,Y,,3,ハービンジャー,クロフネ,
