着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,11,ギャラクシーナイト,牡5,54.0,菊沢,1:45.5,,14,160.6,34.3,美浦菊沢,504(-4)
2,4,7,エリダヌス,牝4,53.0,津村,1:45.7,1.1/4,5,9.0,34.0,美浦青木,490(-8)
3,5,8,デコラシオン,牡5,57.0,菅原明,1:45.7,クビ,1,3.3,33.9,美浦高木,518(+2)
4,2,2,エープラス,牝6,54.0,永野,1:46.0,1.1/2,3,5.7,34.6,美浦池上,488(-4)
5,2,3,ウインエクレール,牝5,53.0,松岡,1:46.0,クビ,12,38.2,34.1,美浦畠山,492(-2)
6,3,4,パトリックハンサム,牡5,55.0,内田博,1:46.1,3/4,9,25.9,34.6,美浦菊沢,466(-2)
7,6,10,サンカルパ,牝5,53.0,杉原,1:46.3,1,7,15.1,33.5,美浦上原佑,490(-10)
8,8,14,マリネロ,牝5,53.0,丹内,1:46.3,クビ,6,15.0,34.2,美浦嘉藤,436(+6)
9,5,9,エゾダイモン,牡4,56.0,横山武,1:46.4,クビ,4,8.8,33.9,栗東武幸,464(-2)
10,1,1,インザオベーション,牝5,54.0,田辺,1:46.5,3/4,2,4.6,35.2,栗東武幸,486(+14)
11,7,12,カヨウネンカ,牝5,53.0,石川,1:46.7,1.1/4,10,27.5,35.2,美浦斎藤誠,460(+2)
12,3,5,ミカッテヨンデイイ,牝4,52.0,武藤,1:46.8,1,11,37.5,34.3,美浦堀内,418(-6)
13,8,15,ロジマンボ,牡5,55.0,北村宏,1:47.3,3,13,55.8,36.0,美浦古賀,490(0)
14,4,6,アールバロン,牡6,54.0,原,1:47.8,3,8,21.1,36.8,美浦伊藤大,506(+8)
15,7,13,エターナルヴィテス,牡8,50.0,石田,1:48.0,1,15,178.0,35.9,美浦松山,482(+6)
