着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,16,ダブルハートボンド,牝4,55.0,坂井,1:52.6,,1,1.3,36.9,栗東大久保,478(+6)
2,4,8,ミヤジレガリア,牝5,56.0,幸,1:53.1,3,7,24.7,37.6,栗東鈴木孝,502(+2)
3,1,2,テーオールビー,牝4,55.0,斎藤,1:53.2,1,2,8.2,37.7,栗東宮,462(0)
4,1,1,モモンウールー,牝4,55.0,松山,1:53.2,ハナ,3,9.5,37.3,栗東池添,458(+4)
5,5,10,ルージュアベリア,牝4,55.0,マーカ,1:53.4,1,5,22.2,37.3,美浦田中博,490(+10)
6,5,9,フェルンマンボ,牝6,56.0,国分優,1:53.8,2.1/2,14,190.6,37.4,栗東辻野,470(0)
7,3,5,ノボリクレバー,牝5,56.0,菱田,1:53.8,アタマ,12,108.2,37.9,栗東石橋,502(+4)
8,6,11,クリノクリスタル,牝5,56.0,田口,1:53.8,クビ,13,160.8,37.6,栗東大橋,468(+2)
9,8,15,キープスマイリング,牝5,56.0,鮫島駿,1:54.1,1.1/2,11,103.1,38.3,美浦武井,552(-4)
10,2,4,カテリーナ,牝4,55.0,北村友,1:54.1,クビ,8,54.3,37.9,栗東田中克,460(-8)
11,7,14,シュピカ,牝7,56.0,岩田望,1:54.1,アタマ,16,260.6,37.2,栗東千田,486(-12)
12,3,6,アルムエアフォルク,牝5,56.0,永島,1:54.3,3/4,10,97.0,37.4,栗東平田,478(+4)
13,2,3,ミッキーマカロン,牝5,56.0,Mデム,1:54.5,1,4,21.8,38.4,栗東大久保,444(-12)
14,4,7,タマモプルメリア,牝4,55.0,高杉,1:54.5,クビ,9,58.7,38.5,栗東大橋,452(-8)
15,7,13,オーケーカルメン,牝4,55.0,団野,1:54.7,3/4,6,22.9,38.3,栗東奥村豊,428(+2)
16,6,12,ピエナパイロ,牝5,56.0,河原田,1:55.3,4,15,246.8,38.7,栗東渡辺,496(+10)
