着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,14,ブーケファロス,牡4,58.0,杉原,0:54.7,,2,4.1,32.0,美浦清水英,446(-4)
2,8,15,カフジテトラゴン,牝5,56.0,富田,0:54.7,クビ,1,3.9,33.0,栗東武英,462(+6)
3,8,16,クリダーム,牡4,58.0,佐々木,0:54.8,1/2,4,7.0,32.9,美浦上原佑,492(0)
4,5,10,クムシラコ,牡6,58.0,黛,0:54.9,1/2,12,42.9,32.5,美浦石毛,476(-4)
5,1,2,ハーモニーマゼラン,牡7,58.0,津村,0:54.9,クビ,11,41.8,31.9,美浦土田,518(-6)
6,6,12,タリア,牝4,56.0,丹内,0:55.3,2,7,15.6,33.2,美浦矢野,432(-8)
7,4,7,クロスマジェスティ,牝5,56.0,武藤,0:55.3,クビ,16,181.1,31.8,美浦水野,480(+4)
8,5,9,メイショウエニシア,牝6,56.0,太宰,0:55.4,1/2,5,9.3,33.6,栗東本田,462(+6)
9,2,4,アビエルト,牡7,58.0,丸山,0:55.5,クビ,14,85.5,32.4,栗東杉山佳,514(+6)
10,4,8,サンティーテソーロ,牝4,56.0,荻野極,0:55.5,クビ,6,15.0,33.4,美浦栗田,440(-4)
11,7,13,ヴァリアント,牡8,58.0,斎藤,0:55.6,3/4,9,23.0,32.7,栗東茶木,498(+4)
12,1,1,アジアノジュンシン,牝6,56.0,永島,0:56.3,4,10,37.4,32.5,美浦奥村武,482(+8)
13,2,3,エコロレジーナ,牝4,56.0,菊沢,0:56.3,ハナ,3,5.8,34.1,美浦菊沢,494(0)
14,6,11,ウィリン,牝5,56.0,小林勝,0:56.3,クビ,8,21.7,34.1,美浦林,444(-6)
15,3,6,アメトリーチェ,牝5,56.0,国分優,0:56.6,1.1/2,15,103.4,34.2,美浦加藤士,482(-2)
16,3,5,ロックユアハート,牝5,56.0,角田和,0:56.7,1/2,13,55.3,34.5,栗東矢作,460(-2)
