コーナー,通過順
1コーナー,"(*9,14)(5,8,13)10(1,4)(3,11)(7,12)(2,6)"
2コーナー,"9,14,8,13(5,10)-(1,4)(3,11)-7(2,12)6"
3コーナー,"9(8,14)13(5,10)4(1,11)(3,7)-(2,12)6"
4コーナー,"9,14,13(8,5,7)(4,10)(1,3,11,2)12,6"
