券種,組み合わせ,配当,人気
単勝,3,490,3
複勝,3,140,3
複勝,1,130,2
複勝,9,110,1
枠連,1-3,1180,5
馬連,1-3,1120,5
ワイド,1-3,340,4
ワイド,3-9,260,2
ワイド,1-9,200,1
馬単,3-1,2450,11
3連複,1-3-9,810,2
3連単,3-1-9,7400,24
