馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,コスモフロイデ,牡4,丹内,美浦・天間,差し,7.8,5,5,4歳以上1勝クラス,34.6,474(+2),中山,33,中4週,Y,,3,コパノリッキー,ステイゴールド,
2,2,バガン,牡5,藤岡康,栗東・野中,差し,3.8,1,2,,36.1,472(+2),小倉,21,中2週,Y,,3,バゴ,ディープインパクト,
3,3,フェブサンカラ,牝4,富田,栗東・川村,先行,242.7,12,9,4歳以上1勝クラス,36.7,404(0),小倉,13,中1週,Y,,3,カレンブラックヒル,ヨハネスブルグ,
4,4,オウケンボルト,牡4,丸山,美浦・土田,先行,14.2,7,3,,36.3,458(-2),小倉,14,中1週,Y,,3,フェノーメノ,オウケンブルースリ,
5,5,マイネルカグラ B,牡4,国分優,美浦・相沢,,78.8,11,14,,38.6,516(-4),小倉,28,中3週,Y,,3,ヴィクトワールピサ,アドマイヤコジーン,
6,5,タイラーテソーロ,牡4,菱田,美浦・栗田,差し,33.6,9,13,3歳以上1勝クラス,40.4,472(+4),中山,63,中8週,Y,,3,ゴールドシップ,Street Cry,
7,6,ハイエログリフ,牝5,浜中,栗東・田中克,差し,10.8,6,10,3歳以上1勝クラス,41.6,450(-12),阪神,48,中6週,Y,,3,キズナ,Street Cry,
8,6,ヒルノアントラ B,セ6,勝浦,栗東・昆,差し,36.7,10,11,4歳以上1勝クラス,35.7,460(0),小倉,6,連闘,Y,,3,ハーツクライ,スピニングワールド,
9,7,ラウルピドゥ,牡4,斎藤,栗東・吉村,差し,5.9,3,4,,35.8,470(-10),小倉,14,中1週,Y,,3,ハービンジャー,サクラバクシンオー,
10,7,カイザー,牡4,西村淳,栗東・森田,先行,4.0,2,4,4歳以上1勝クラス,34.3,486(-4),中京,33,中4週,Y,,3,シルバーステート,ダンスインザダーク,
11,8,サトノヴィーナス,牝6,北村友,栗東・平田,差し,7.0,4,6,4歳以上1勝クラス,36.7,484(0),小倉,27,中3週,Y,,3,ロードカナロア,ディープインパクト,
12,8,サンズオブタイム,牡5,,美浦・和田勇,先行,14.6,8,6,,36.5,504(+2),小倉,21,中2週,Y,,3,ディープブリランテ,Red Ransom,
