券種,組み合わせ,配当,人気
単勝,13,290,1
複勝,13,130,1
複勝,11,190,3
複勝,3,150,2
枠連,7-8,440,1
馬連,11-13,1260,2
ワイド,11-13,480,2
ワイド,3-13,280,1
ワイド,3-11,820,10
馬単,13-11,1930,4
3連複,3-11-13,1590,1
3連単,13-11-3,6150,2
