コーナー,通過順
1コーナー,"5,12,7(1,9)8(10,11)-4-6,3,2"
2コーナー,"5,12(7,9)-1,8(10,11)6(4,3)-2"
3コーナー,"5,9,7,12,11(1,10)(8,3)6(4,2)"
4コーナー,"5(7,9)-12(1,11)(10,3)(8,6,2)4"
