コーナー,通過順
1コーナー,"(*15,16)-2(7,14)5,11(3,6)-12,1(8,9)-(4,13,10)"
2コーナー,"(15,*16)-2(7,14)5(11,6)3-12-1(8,9)-(4,13,10)"
3コーナー,"(*15,16)-2,14(7,6)3(5,11)(12,1)9(13,8)10-4"
4コーナー,"(*15,16)-(2,6)(7,11,14)3(5,12,1)(13,8,9)-10-4"
