馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,コスモプルー,牝2,津村,美浦・黒岩,先行,2.9,2,2,2歳新馬,33.7,432(+2),新潟,28,中3週,Y,,1,ダノンキングリー,New Approach,,
2,2,ティアラスピリット,牝2,菊沢,美浦・上原博,差し,32.9,6,6,2歳未勝利,36.9,468(+2),福島,49,中6週,Y,,2,シャンハイボビー,マンハッタンカフェ,,
3,3,キョウエイシャトル,牡2,,美浦・萱野,差し,89.3,7,8,2歳新馬,34.6,480(+8),新潟,21,中2週,Y,,1,アニマルキングダム,マクフィ,,
4,4,ビップルーチェ,牝2,上里,美浦・田島,先行,228.3,10,9,2歳未勝利,36.0,430(-4),中京,6,連闘,Y,,2,サトノダイヤモンド,ダンスインザダーク,,
5,5,コウサイリクリ,牝2,柴田大,美浦・粕谷,差し,7.5,3,2,2歳新馬,33.9,430(+10),新潟,21,中2週,Y,,1,ウインブライト,ロージズインメイ,,
6,6,ロジグローリー,牡2,丸山,美浦・牧,,20.5,5,5,2歳新馬,35.3,462(+6),新潟,13,中1週,Y,,1,ロジユニヴァース,エピファネイア,,B
7,6,ゴーゼンチュー,牝2,佐藤,美浦・和田雄,追込,281.0,11,13,2歳新馬,37.1,400(-12),福島,62,中8週,Y,,1,グレーターロンドン,More Than Ready,,
8,7,ソウカイウォーリア,牡2,戸崎圭,美浦・尾関,差し,9.6,4,3,2歳新馬,34.2,454(-2),東京,83,中11週,Y,,1,グローリーヴェイズ,キングカメハメハ,,
9,7,アルスラーン,牡2,小崎,美浦・佐藤吉,追込,164.8,8,7,2歳新馬,35.3,432(-10),新潟,41,中5週,Y,,1,ミュゼスルタン,ディープインパクト,,
10,8,グルドロッティン,牡2,ルメー,美浦・矢嶋,先行,1.7,1,2,2歳新馬,35.7,472(+2),福島,63,中8週,Y,,1,ルーラーシップ,スマートファルコン,,
11,8,マイネルクロカータ,牡2,石神道,美浦・萱野,差し,176.7,9,10,2歳未勝利,42.1,442(-4),新潟,14,中1週,Y,,2,ウインブライト,ロージズインメイ,,
