券種,組み合わせ,配当,人気
単勝,1,140,1
複勝,1,110,1
複勝,4,120,3
複勝,2,110,2
枠連,1-4,420,2
馬連,1-4,410,2
ワイド,1-4,170,2
ワイド,1-2,140,1
ワイド,2-4,260,4
馬単,1-4,530,2
3連複,1-2-4,350,1
3連単,1-4-2,1100,2
