馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,マジンタクシー,牝2,今村,美浦・深山,,8.9,4,,,,490(0),,,,,,,マテラスカイ,エンパイアメーカー,,
2,2,マツリダシリウス,牡2,武藤,美浦・水野,,54.9,11,,,,456(0),,,,,,,ウインバリアシオン,クロフネ,,
3,3,リスペクトライト,牡2,石神道,美浦・和田郎,,174.3,14,,,,430(0),,,,,,,フリオーソ,フジキセキ,,
4,3,ムービングアップ,牡2,菅原明,美浦・浅利,,4.5,2,,,,454(0),,,,,,,ルヴァンスレーヴ,サムライハート,,
5,4,ミスマラッカ,牝2,木幡初,美浦・本間,,97.7,13,,,,426(0),,,,,,,マテラスカイ,サウスヴィグラス,,
6,4,ショーリバース,牡2,津村,美浦・鈴木伸,,12.1,7,,,,490(0),,,,,,,フォーウィールドライブ,ブレイクランアウト,,
7,5,クインズツバキ,牝2,吉田豊,美浦・上原博,,32.3,9,,,,468(0),,,,,,,カリフォルニアクローム,アラムシャー,,
8,5,ライヴレッドアイ,牝2,木幡巧,美浦・牧,,7.4,3,,,,482(0),,,,,,,ベストウォーリア,クロフネ,,
9,6,ボールドタワー,牡2,横山琉,美浦・鈴木慎,,9.8,5,,,,474(0),,,,,,,タワーオブロンドン,ハーツクライ,,
10,6,ラフレードピエル,牡2,菊沢,美浦・萱野,,64.4,12,,,,436(0),,,,,,,クリソベリル,スウェプトオーヴァーボード,,
11,7,ベアゴーフォー,牡2,大野,美浦・杉浦,,50.3,10,,,,466(0),,,,,,,シャンハイボビー,ディープインパクト,,
12,7,オスロクィーン,牝2,戸崎圭,美浦・武井,,2.6,1,,,,446(0),,,,,,,Liam's Map,Uncle Mo,,
13,8,フレンドリーエール,牝2,江田照,美浦・村田,,31.2,8,,,,422(0),,,,,,,スマートファルコン,ストリートセンス,,
14,8,プリティーミズホ,牝2,三浦,美浦・菊川,,10.8,6,,,,464(0),,,,,,,フォーウィールドライブ,ダイワメジャー,,
