券種,組み合わせ,配当,人気
単勝,12,330,1
複勝,12,170,1
複勝,7,650,8
複勝,10,880,12
枠連,5-7,2910,12
馬連,7-12,6050,19
ワイド,7-12,2000,19
ワイド,10-12,1890,18
ワイド,7-10,10370,67
馬単,12-7,8280,28
3連複,7-10-12,51310,124
3連単,12-7-10,154620,436
