コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"1,12(4,6,13)(3,9)(8,15)(2,7,16)10(11,14)5"
4コーナー,"1,12(4,6,13)(3,8,9,15)(2,7)16(11,10)-(5,14)"
