券種,組み合わせ,配当,人気
単勝,14,920,4
複勝,14,210,4
複勝,1,690,9
複勝,4,120,1
枠連,1-8,5860,14
馬連,1-14,14240,32
ワイド,1-14,3770,38
ワイド,4-14,360,3
ワイド,1-4,1550,17
馬単,14-1,30270,65
3連複,1-4-14,7620,25
3連単,14-1-4,95350,242
