馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,エリキング,牡2,川田,栗東・中内田,差し,1.4,1,1,2歳新馬,34.3,498(+14),京都,90,中12週,Y,,1,キズナ,High Chaparral,,
2,2,ジョバンニ,牡2,松山,栗東・杉山晴,先行,3.5,2,1,2歳新馬,34.7,484(+2),小倉,76,中10週,Y,,1,エピファネイア,Footstepsinthesand,,
3,3,ワンモアスマイル,牡2,武豊,栗東・藤岡,先行,5.3,3,1,2歳未勝利,36.0,446(+6),小倉,62,中8週,Y,,2,ブリックスアンドモルタル,ディープインパクト,,
4,4,スーパーチャンド,牝2,小崎,栗東・西村,差し,111.6,5,12,2歳未勝利,35.3,446(0),中京,7,連闘,Y,,2,シュヴァルグラン,ダイワメジャー,,B
5,5,ラッキーベイ,牡2,岩田望,栗東・今野,,11.4,4,1,2歳未勝利,37.5,454(0),中京,20,中2週,Y,,2,モーリス,ハーツクライ,,
