着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,7,ミトノオー,牡3,56.0,木幡巧,1:51.9,,1,2.5,38.8,美浦牧,492(-6)
2,2,2,モックモック,牡3,56.0,今村,1:52.3,2.1/2,5,8.5,37.8,栗東寺島,478(-8)
3,1,1,ヒーローコール,牡3,57.0,森泰斗,1:52.7,2.1/2,4,7.4,39.0,地方小久保,490(-6)
4,6,9,アイファーテイオー,牡3,56.0,藤懸,1:52.8,1/2,10,37.6,38.6,栗東鮫島,448(+2)
5,7,12,オーロイプラータ,牡3,56.0,石橋脩,1:52.8,クビ,8,20.3,38.0,栗東宮本,534(+8)
6,4,6,カレンアルカンタラ,牡3,56.0,戸崎圭,1:52.9,クビ,2,6.7,39.0,栗東新谷,490(-2)
7,6,10,ベンダバリラビア,牡3,56.0,田辺,1:53.0,3/4,3,7.1,39.8,栗東寺島,516(-4)
8,5,8,マオノアラシ,牡3,56.0,大野,1:53.1,1/2,11,66.3,39.6,美浦加藤士,490(+2)
9,3,4,モンドプリューム,牡3,56.0,津村,1:53.4,1.1/2,7,15.1,39.9,美浦水野,484(-8)
10,4,5,ティルドーン,牡3,56.0,松岡,1:53.8,2.1/2,13,113.1,39.8,栗東森秀,512(-6)
11,3,3,フジラプンツェル,牝3,54.0,永野,1:54.0,1.1/4,14,346.9,40.1,美浦高橋文,500(+2)
12,8,13,ダスク,牡3,56.0,武藤,1:54.5,3,12,85.6,40.5,美浦戸田,466(+2)
13,7,11,ゴールドバランサー,牡3,56.0,内田博,1:54.6,クビ,6,9.3,41.0,美浦鈴木慎,458(0)
14,8,14,ルクスフロンティア,牡3,56.0,菅原明,1:54.6,クビ,9,31.9,40.5,栗東松永幹,486(-4)
