コーナー,通過順
1コーナー,
2コーナー,"8(4,10)(5,12)(2,6,14)(9,13,15)(7,11)1,16,3"
3コーナー,"(*8,10,5)-(4,12)(2,13,6)14(7,9,15)(11,1)3,16"
4コーナー,"(*8,10)5(4,12,6,14)(7,2,13,15)(9,11,1)16,3"
