馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,カンパニョーラ,牝6,吉田豊,美浦・伊坂,差し,36.9,6,5,,35.2,464(-6),中山,64,中8週,Y,,3,ジャスタウェイ,Lizard Island,
2,2,ダノンフィーゴ,牡3,菅原明,栗東・友道,先行,2.9,2,3,,35.3,474(-2),京都,28,中3週,Y,,3,Into Mischief,Candy Ride,
3,3,トクシーカイザー,牡5,吉村,美浦・小島,差し,8.3,4,3,,36.1,482(-2),東京,14,中1週,Y,,3,キンシャサノキセキ,キングカメハメハ,
4,3,ハピネスアゲン,牝6,佐々木,美浦・萱野,差し,81.4,11,13,,33.7,466(+2),新潟,29,中3週,Y,,3,エイシンヒカリ,シンボリクリスエス,
5,4,ベンヌ,牡3,横山武,美浦・久保田,,2.7,1,4,,36.5,508(0),東京,22,中2週,Y,,3,パイロ,ディープスカイ,
6,4,フラムリンガム,セ4,木幡巧,美浦・柄崎,先行,63.0,9,16,,38.8,484(+2),中京,85,中11週,Y,,3,ダイワメジャー,フレンチデピュティ,
7,5,フウセツ,牡3,マーカ,美浦・鈴木慎,先行,4.8,3,1,3歳以上2勝クラス,35.4,496(+4),東京,22,中2週,Y,,3,サンダースノー,アドマイヤムーン,
8,5,エコロアレス,牡5,団野,栗東・森秀,先行,63.3,10,13,,36.8,484(0),中山,49,中6週,Y,,3,Unified,Heatseeker,
9,6,アジアミッション,牡4,西塚,栗東・緒方,先行,260.0,14,15,,40.1,516(+12),阪神,49,中6週,Y,,2,アジアエクスプレス,サウスヴィグラス,
10,6,メイショウコバト B,牝5,酒井,美浦・和田勇,差し,59.4,8,6,,36.5,472(0),中山,64,中8週,Y,,3,ダノンレジェンド,メイショウサムソン,
11,7,エリンアキレウス,牡5,松岡,美浦・伊藤伸,差し,51.3,7,1,’25ミズ,37.0,552(+1),浦和,19,中2週,,,2,ストロングリターン,ネオユニヴァース,
12,7,グレノークス B,牝5,北村宏,美浦・宮田,差し,90.9,13,10,,37.4,490(+10),中京,85,中11週,Y,,3,ロードカナロア,マジェスティックウォリアー,
13,8,キュムロンニンバス,牡7,内田博,美浦・南田,差し,88.1,12,10,,36.3,518(-2),東京,14,中1週,Y,,3,プリサイスエンド,キャプテンスティーヴ,
14,8,レーウィン,セ4,横山和,栗東・上村,先行,11.6,5,6,,34.9,516(+2),京都,28,中3週,Y,,3,ヘニーヒューズ,ディープスカイ,
