着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,5,ベルダイナフェロー,牝4,56.0,石川,1:35.5,,3,6.0,35.6,栗東東田,472(-2)
2,5,6,ホレーショ,牡4,58.0,北村宏,1:35.6,1/2,6,12.5,35.2,美浦西田,530(-2)
3,5,7,ゼロスネーク,牡3,56.0,三浦,1:35.7,クビ,1,3.1,35.3,栗東四位,450(-8)
4,2,2,マンウォル,牝4,56.0,吉田豊,1:35.8,3/4,8,15.0,35.7,美浦菊沢,438(+4)
5,7,11,クインズデネブ,牝4,56.0,菅原明,1:36.0,1,2,5.9,35.2,美浦小島,422(-16)
6,6,8,マッスルバック,牡4,58.0,柴田善,1:36.2,1.1/2,12,40.7,34.6,美浦水野,482(+12)
7,6,9,パープルナイト,牡5,58.0,松岡,1:36.4,1.1/4,7,13.4,35.8,美浦堀内,498(-4)
8,1,1,タイヨウフレア,牝3,54.0,大野,1:36.4,クビ,4,9.6,35.2,美浦杉浦,502(+4)
9,3,3,トーホウキザン,牡5,58.0,橋木,1:36.5,クビ,13,64.3,35.6,栗東高橋康,480(-8)
10,7,10,ハリウッドブルース,牡4,58.0,石橋脩,1:36.8,1.3/4,5,10.0,35.2,栗東浜田,464(-2)
11,8,12,アイファーバトル,牡4,58.0,長浜,1:36.9,1/2,9,17.8,35.5,美浦根本,468(+8)
12,4,4,ベント,セ4,58.0,内田博,1:38.3,9,10,25.7,38.1,栗東小崎,430(-4)
13,8,13,クリノグローリー,牡5,58.0,泉谷,1:39.4,7,11,26.6,38.0,栗東谷,490(+10)
