着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,10,ゴッドエスパーダ,牡4,58.0,角田和,1:51.1,,1,2.4,36.2,栗東角田,496(-6)
2,8,11,ニホンピロデヴィン,牡4,58.0,高杉,1:51.4,1.3/4,2,2.9,36.7,栗東緒方,448(-8)
3,6,6,ジョータルマエ,セ6,58.0,鮫島良,1:51.8,2.1/2,4,7.5,37.7,栗東河嶋,500(-4)
4,3,3,ブルックリンダンス,牡4,58.0,亀田,1:51.8,クビ,6,21.1,36.7,栗東田中克,490(0)
5,7,8,アリエスキング,牡5,58.0,田口,1:52.1,1.3/4,3,6.0,37.2,栗東庄野,464(+4)
6,6,7,クロノスバレット,牡4,58.0,鮫島駿,1:52.2,3/4,5,14.7,37.1,栗東吉村,516(+14)
7,5,5,ソウルアンドジャズ,セ5,58.0,川須,1:52.3,クビ,7,22.5,37.2,美浦武井,494(-2)
8,7,9,プラニスフェリオ,牡6,58.0,斎藤,1:52.4,1/2,9,50.3,36.9,栗東牧浦,508(+4)
9,4,4,エンマ,牡4,58.0,高倉,1:52.7,1.3/4,8,40.1,38.4,栗東武英,482(+6)
10,2,2,ヒロノゴウカイ,牡7,58.0,今村,1:53.2,3,10,110.0,37.4,美浦蛯名利,494(-10)
除外,1,1,リアルスター,牡4,58.0,秋山稔,,,,,,栗東大橋,566(+4)
