券種,組み合わせ,配当,人気
単勝,7,640,2
複勝,7,190,2
複勝,8,270,3
複勝,13,750,8
枠連,4-4,1830,8
馬連,7-8,1780,6
ワイド,7-8,710,5
ワイド,7-13,2150,22
ワイド,8-13,2840,29
馬単,7-8,4580,13
3連複,7-8-13,12960,38
3連単,7-8-13,85970,240
