券種,組み合わせ,配当,人気
単勝,6,290,1
複勝,6,140,2
複勝,8,180,3
複勝,9,240,5
枠連,6-8,480,2
馬連,6-8,850,2
ワイド,6-8,330,2
ワイド,6-9,520,7
ワイド,8-9,610,9
馬単,6-8,1430,3
3連複,6-8-9,2080,8
3連単,6-8-9,6020,14
