券種,組み合わせ,配当,人気
単勝,1,440,3
複勝,1,160,4
複勝,4,230,5
複勝,2,110,2
馬連,1-4,2760,9
ワイド,1-4,750,10
ワイド,1-2,230,2
ワイド,2-4,350,7
馬単,1-4,4890,17
3連複,1-2-4,1290,6
3連単,1-4-2,11320,40
