券種,組み合わせ,配当,人気
単勝,16,520,2
複勝,16,200,2
複勝,3,340,6
複勝,10,270,3
枠連,2-8,1450,5
馬連,3-16,3260,12
ワイド,3-16,1410,15
ワイド,10-16,670,6
ワイド,3-10,1900,23
馬単,16-3,6060,23
3連複,3-10-16,8620,28
3連単,16-3-10,44170,147
