コーナー,通過順
1コーナー,"14,10(2,5,1,12)6-7-(3,8)(11,16)-(4,13)-(9,15)"
2コーナー,"14,10(2,12)(5,1)6-7-8,3,16,11,13,4,15,9"
3コーナー,"14,10(5,1,3,8)(6,12,7)-2(11,16)(4,13,15)9"
4コーナー,"14(5,10,1,3)(6,8)7,11(4,16)13(15,9)2,12"
