券種,組み合わせ,配当,人気
単勝,4,730,3
複勝,4,210,3
複勝,7,640,8
複勝,16,200,2
枠連,2-4,3870,13
馬連,4-7,9080,21
ワイド,4-7,2310,22
ワイド,4-16,500,3
ワイド,7-16,1740,18
馬単,4-7,17010,44
3連複,4-7-16,9470,25
3連単,4-7-16,93280,247
