着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,7,ヨリマル,牡3,55.0,藤岡康,1:46.3,,2,3.7,33.7,栗東上村,498(0)
2,4,4,マイネルメモリー,牡3,55.0,和田竜,1:46.3,ハナ,1,3.4,33.7,栗東宮,458(+6)
3,8,12,セブンサミット,牡5,58.0,Mデム,1:46.4,1/2,3,3.8,34.3,栗東西村,518(+4)
4,7,9,サンクフィーユ,牝4,56.0,岩田望,1:46.7,1.1/2,4,4.1,34.5,栗東中内田,464(0)
5,2,2,ナリタザクラ,牡6,58.0,松若,1:46.7,ハナ,5,12.9,34.7,栗東高橋亮,504(+4)
5,6,8,ブリングトゥライフ,牝5,56.0,吉田隼,1:46.7,ハナ,10,77.2,33.9,栗東畑端,476(+4)
7,5,5,フィデリオグリーン,牡7,58.0,古川吉,1:46.8,1/2,11,124.1,33.8,美浦根本,492(+2)
8,5,6,スズノマーベリック,セ4,58.0,秋山真,1:46.9,3/4,9,77.2,34.5,栗東石坂,470(+4)
9,8,11,ゲンパチムサシ,牡5,58.0,藤岡佑,1:47.0,クビ,6,24.1,33.9,栗東佐々木,502(-6)
10,3,3,シゲルローズマリー,セ4,58.0,高倉,1:47.0,アタマ,8,51.2,34.8,栗東渡辺,466(-4)
11,1,1,アナレンマ,セ5,58.0,三浦,1:47.7,4,7,50.8,35.7,栗東藤原,454(-8)
取消,7,10,アースクロニクル,牝3,53.0,鮫島駿,,,,,,栗東斉藤崇,
