馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ウィンカラー,牝3,和田翼,栗東・谷,追込,394.4,18,14,3歳未勝利,38.8,446(-2),京都,50,中6週,Y,,3,サンダースノー,アドマイヤムーン,,
2,1,プルミエプランタン,牡3,川須,栗東・音無,差し,44.2,13,10,3歳未勝利,33.8,484(0),京都,43,中5週,Y,,3,エピファネイア,ダイワメジャー,,
3,2,ディーエストッキー,牡3,松山,栗東・橋口,差し,6.7,4,3,3歳未勝利,36.4,448(+4),小倉,21,中2週,Y,,3,レッドスパーダ,アグネスタキオン,,
4,2,カネトシショウカ,牡3,田口,栗東・寺島,差し,23.8,9,2,3歳未勝利,35.2,446(-8),小倉,21,中2週,Y,,3,レッドファルクス,ダノンシャンティ,,B
5,3,ジーティースピカ,牝3,岩田康,栗東・上村,差し,21.1,8,6,3歳未勝利,35.7,468(0),新潟,63,中8週,Y,,3,シャンハイボビー,ダイワメジャー,,
6,3,ソングオブライフ,牡3,松若,栗東・森田,差し,5.8,3,4,3歳未勝利,34.9,500(-4),小倉,21,中2週,Y,,1,ブリックスアンドモルタル,スウェプトオーヴァーボード,,
7,4,シャドフ,牝3,西村淳,栗東・庄野,先行,3.7,1,2,3歳未勝利,35.5,452(-2),小倉,22,中2週,Y,,3,スワーヴリチャード,Lope de Vega,,
8,4,パンファギア,牝3,,栗東・大久保,先行,4.9,2,7,3歳未勝利,37.1,474(0),京都,85,中11週,Y,,2,エピファネイア,ノボジャック,,
9,5,バラン,牝3,柴田裕,栗東・中竹,差し,24.5,10,8,3歳未勝利,35.1,428(+8),京都,64,中8週,Y,,3,Frankel,ディープインパクト,,
10,5,リルト,牝3,河原田,栗東・高橋一,先行,33.6,12,18,3歳未勝利,39.3,498(+4),京都,63,中8週,Y,,3,ロードカナロア,ゼンノロブロイ,,B
11,6,サクセスカノン,牝3,和田竜,栗東・北出,差し,13.9,6,3,3歳未勝利,35.2,424(0),小倉,8,連闘,Y,,3,ハービンジャー,シンボリクリスエス,,
12,6,タイセイタリスマン,牡3,団野,栗東・小栗,差し,30.3,11,3,3歳未勝利,34.3,454(0),小倉,15,中1週,Y,,2,タリスマニック,アドマイヤコジーン,,
13,7,レディーズナイト,牝3,西塚,栗東・鮫島,,10.9,5,4,3歳未勝利,35.4,456(0),小倉,15,中1週,Y,,3,ダイワメジャー,Dubai Destination,,
14,7,エガオニナッテ,牝3,永島,栗東・高橋康,差し,15.6,7,12,3歳未勝利,35.0,440(+4),京都,43,中5週,Y,,3,トーホウジャッカル,Power,,
15,7,リプレット,牝3,小沢,栗東・飯田,差し,207.6,15,11,3歳未勝利,34.9,402(-6),京都,43,中5週,Y,,3,ブリックスアンドモルタル,ディープインパクト,,
16,8,カフジレニウム,牝3,吉村,栗東・森田,差し,286.9,17,13,3歳未勝利,34.5,400(0),京都,43,中5週,Y,,2,レイデオロ,アドマイヤムーン,,
17,8,ランブルフィッシュ,牡3,松本,栗東・中竹,差し,257.9,16,9,3歳未勝利,36.4,436(-12),京都,70,中9週,Y,,3,ミッキーアイル,ゼンノロブロイ,,
18,8,ペイシャスペシャル,牡3,角田和,栗東・角田,追込,196.0,14,15,3歳未勝利,37.9,452(-10),京都,50,中6週,Y,,2,マクフィ,スペシャルウィーク,,
