馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,サトノルフィアン B,牡6,永島,栗東・高橋康,,21.0,8,5,,38.2,528(0),阪神,43,中5週,Y,,3,ゼンノロブロイ,Distorted Humor,
2,2,ラインオブソウル,牡6,松若,栗東・東田,差し,9.0,5,3,,37.5,522(-4),阪神,106,中14週,Y,,3,シニスターミニスター,スマートボーイ,
3,3,シゲルショウグン,牡5,岩田康,栗東・大橋,,3.0,1,1,,37.3,522(+4),福島,28,中3週,Y,,3,モーリス,Redoute's Choice,
4,4,エナハツホ,牝6,西塚,栗東・吉田,追込,104.6,12,8,,37.9,454(+2),阪神,50,中6週,Y,,3,トビーズコーナー,ステイゴールド,
5,5,マリオロード B,牡6,バデル,栗東・安達,差し,28.8,9,7,,38.5,494(+6),小倉,21,中2週,Y,,3,キタサンブラック,オペラハウス,
6,5,サンデーファンデー B,牡5,団野,栗東・東田,差し,8.8,4,6,,38.1,532(-4),阪神,50,中6週,Y,,3,スズカコーズウェイ,スマートボーイ,
7,6,ルクスフロンティア,牡5,吉村,栗東・松永幹,先行,11.0,6,10,,36.0,490(-8),京都,71,中9週,Y,,3,エピファネイア,ステイゴールド,
8,6,フタイテンロック,牡6,小崎,美浦・佐藤吉,先行,36.7,10,7,,38.9,482(-4),東京,43,中5週,Y,,3,トーセンジョーダン,ダンスインザダーク,
9,7,ゼットリアン,牡5,松山,栗東・吉田,差し,4.8,2,3,,37.3,442(-6),東京,43,中5週,Y,,3,モーリス,ネオユニヴァース,
10,7,マンマリアーレ,牝5,荻野極,美浦・高木,先行,13.5,7,14,,37.2,472(-6),東京,91,中12週,Y,,3,ゴールドシップ,Bernardini,
11,8,ピースオブザライフ,牝5,田口,栗東・野中,先行,101.8,11,8,,39.3,488(+2),小倉,21,中2週,Y,,3,キタサンブラック,シンボリクリスエス,
12,8,サトノフェニックス B,牡4,和田竜,栗東・西園正,先行,4.9,3,2,,37.7,500(-2),福島,28,中3週,Y,,3,ヘニーヒューズ,シンボリクリスエス,
