馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ダイメイセブン,牡4,酒井,栗東・本田,,3.4,2,2,3歳以上2勝クラス,37.1,510(0),京都,21,中2週,Y,,3,マクフィ,スパイキュール,
2,2,インテンスフレイム,牡6,松山,栗東・千田,差し,21.8,8,6,,37.3,516(-10),小倉,154,中21週,Y,,3,パイロ,Dubawi,
3,3,レアンダー,牡3,,栗東・大根田,,5.4,3,1,3歳以上1勝クラス,38.0,460(0),京都,28,中3週,Y,,2,シルバーステート,プリサイスエンド,
4,4,エナジーポコアポコ,牡4,松若,栗東・高柳大,差し,89.0,11,8,,38.3,462(-2),小倉,8,連闘,Y,,3,ビーチパトロール,サクラバクシンオー,
5,5,マコトゴコタイ,牡6,川須,栗東・鮫島,差し,82.4,10,9,,36.7,502(0),中京,105,中14週,Y,,2,リオンディーズ,チーフベアハート,
6,5,キョウエイゲイル,セ4,高倉,栗東・田中克,差し,40.5,9,14,,38.8,470(-4),阪神,192,中26週,Y,Y,3,マクフィ,ルーラーシップ,
7,6,モズタンジロウ,牡5,Ｍデム,栗東・牧田,差し,13.6,6,5,3歳以上2勝クラス,37.6,494(+10),京都,21,中2週,Y,,3,エイシンヒカリ,クロフネ,
8,6,プレイサーゴールド,牡4,小沢,栗東・今野,差し,8.9,4,5,,37.8,492(-10),新潟,56,中7週,Y,,3,シニスターミニスター,クロフネ,
9,7,ミヤジシャルマン,牡4,和田竜,栗東・川村,差し,9.8,5,7,3歳以上2勝クラス,37.3,492(-2),京都,21,中2週,Y,,3,エピファネイア,ディープインパクト,
10,7,カズペトシーン B,牡4,西村淳,栗東・池添,差し,3.0,1,1,3歳以上1勝クラス,35.6,484(0),小倉,7,連闘,Y,,3,ルーラーシップ,ファスリエフ,
11,8,サイモンルモンド,セ7,吉村,美浦・根本,追込,271.0,12,12,,38.4,448(-8),小倉,8,連闘,Y,,3,ダノンシャンティ,サクラローレル,
12,8,ジャスパーワールド B,牡4,団野,栗東・森秀,先行,15.0,7,,,0.0,532(+14),京都,57,中7週,Y,,3,Justify,Broken Vow,
