券種,組み合わせ,配当,人気
単勝,7,490,2
複勝,7,220,2
複勝,5,580,8
複勝,6,260,5
枠連,4-5,1110,4
馬連,5-7,10540,36
ワイド,5-7,2600,33
ワイド,6-7,640,5
ワイド,5-6,1860,25
馬単,7-5,16380,55
3連複,5-6-7,10850,44
3連単,7-5-6,83120,287
