馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ルクスキャンディ,牝2,武豊,栗東・石橋,,15.3,7,4,2歳新馬,35.3,450(0),京都,22,中2週,Y,,1,ハービンジャー,ダイワメジャー,,
2,1,ボンスヴニール,牝2,津村,栗東・長谷川,差し,452.3,17,14,2歳未勝利,35.1,436(-6),阪神,15,中1週,Y,,2,ウインブライト,アイルハヴアナザー,,
3,2,エイズルブルーム,牝2,松山,栗東・坂口,差し,17.9,8,3,2歳新馬,34.8,448(-2),京都,57,中7週,Y,,1,リオンディーズ,ハーツクライ,,
4,2,ラコンチャビエン,牝2,ルメー,栗東・藤原,先行,10.7,5,5,2歳新馬,34.9,430(-12),京都,77,中10週,Y,,1,キズナ,Distorted Humor,,
5,3,スウィーティーベル,牝2,北村友,栗東・田中克,差し,71.0,12,5,2歳新馬,34.1,406(-2),京都,56,中7週,Y,,1,コントレイル,Star Dabbler,,
6,3,マリノエステーラ,牝2,池添,栗東・中竹,差し,419.4,16,11,2歳新馬,34.7,440(-12),阪神,92,中12週,Y,,1,コントレイル,First Samurai,,
7,4,トゥインクルピカ,牝2,藤岡佑,栗東・四位,差し,42.5,11,8,2歳新馬,34.8,474(+4),東京,57,中7週,Y,,1,サートゥルナーリア,ファルブラヴ,,B
8,4,オレンジフィールド,牝2,岩田康,栗東・北出,先行,41.4,10,9,2歳未勝利,34.7,464(-2),阪神,15,中1週,Y,,3,サトノクラウン,Quality Road,,
9,5,ヴェルメロディ,牝2,ジェル,栗東・福永,先行,11.5,6,6,2歳新馬,34.5,438(-8),東京,78,中10週,Y,,1,モーリス,ディープインパクト,,
10,5,モカプウイング,牝2,西村淳,栗東・加藤公,差し,35.8,9,7,2歳未勝利,35.6,450(-4),京都,57,中7週,Y,,2,マインドユアビスケッツ,シンボリクリスエス,,
11,6,モスカテル,牝2,Ｃデム,栗東・石坂,先行,3.0,1,3,2歳新馬,35.5,470(-2),阪神,85,中11週,Y,,1,キズナ,キングカメハメハ,,
12,6,ロサドラーダ,牝2,坂井,栗東・藤岡,差し,3.5,2,3,2歳未勝利,35.5,484(-2),京都,42,中5週,Y,,2,レイデオロ,エンパイアメーカー,,
13,7,ミライチケット,牝2,和田竜,栗東・加藤公,追込,109.7,13,6,2歳未勝利,35.3,438(-4),京都,22,中2週,Y,,3,リオンディーズ,アグネスタキオン,,
14,7,ナムラライラック,牝2,柴田裕,栗東・畑端,先行,700.5,18,7,2歳未勝利,35.6,400(-4),京都,50,中6週,Y,,3,ダノンスマッシュ,トーセンホマレボシ,,
15,7,ヒルノジェノヴァ,牝2,松若,栗東・藤野,差し,403.6,15,6,2歳未勝利,37.1,430(-2),京都,42,中5週,Y,,2,タリスマニック,アグネスタキオン,,
16,8,ワイルドチャーム,牝2,岩田望,栗東・千田,差し,10.0,4,3,2歳新馬,35.0,472(-2),京都,29,中3週,Y,,1,サートゥルナーリア,Flat Out,,
17,8,ゲフィオン,牝2,川田,栗東・辻野,差し,7.5,3,3,2歳新馬,34.4,428(-8),京都,28,中3週,Y,,1,エピファネイア,ディープインパクト,,
18,8,オフクマメ,牝2,荻野琢,栗東・松下,差し,186.9,14,8,2歳未勝利,35.1,464(-4),京都,57,中7週,Y,,2,アメリカンペイトリオット,キンシャサノキセキ,,
