馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,アドヴァイス B,牝5,Ｍデム,栗東・中村,先行,19.3,7,15,,36.9,492(+4),新潟,15,中1週,Y,,3,モーリス,ダイワメジャー,
2,2,サウンドブライアン,牡6,西村淳,栗東・村山,先行,19.6,8,8,,36.0,490(-2),新潟,15,中1週,Y,,3,クリーンエコロジー,ブライアンズタイム,
3,3,ショウナンマッハ,セ5,,栗東・茶木,差し,52.0,10,12,,35.9,502(+8),新潟,15,中1週,Y,,3,ショウナンカンプ,ダイワメジャー,
4,4,サトノグレイト,セ4,鮫島駿,栗東・中竹,差し,16.6,6,14,,36.7,498(+2),新潟,15,中1週,Y,,3,ダイワメジャー,Hawk Wing,
5,5,タガノシャーンス,牝4,川須,栗東・中尾,先行,5.8,4,11,,35.2,456(-4),京都,28,中3週,Y,,3,キタサンブラック,キングカメハメハ,
6,6,ナリタローゼ B,牝6,角田和,栗東・高橋亮,先行,35.7,9,11,,34.1,494(-2),中京,42,中5週,Y,,3,ダイワメジャー,A.P. Indy,
7,7,アドマイヤラヴィ,牝5,岩田望,栗東・友道,先行,5.6,3,11,,32.4,480(+18),新潟,84,中11週,Y,,3,ロードカナロア,ハーツクライ,
8,7,クファシル,牡4,北村友,栗東・池添,先行,3.2,2,1,,34.8,492(-2),札幌,71,中9週,Y,,3,モーリス,ディープインパクト,
9,8,ウォータールグラン B,牝5,田口,栗東・河内,,14.6,5,18,,37.5,520(+12),新潟,98,中13週,Y,,3,ダイワメジャー,Tale of the Cat,
10,8,ピンクマクフィー,牝5,松山,栗東・四位,先行,3.1,1,8,,34.3,440(+2),中京,42,中5週,Y,,3,マクフィ,ハーツクライ,
