馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ラジエル,牝5,坂井,美浦・嘉藤,差し,63.6,10,5,3歳以上1勝クラス,35.0,438(+2),東京,20,中2週,Y,,2,ミッキーアイル,ジェネラス,,B
2,2,ビーストアタック,牝5,岩田康,美浦・森一,差し,23.1,5,14,3歳以上1勝クラス,39.3,480(-4),新潟,90,中12週,Y,,3,ヘニーヒューズ,エンパイアメーカー,,B
3,2,グッドロマンス,牝4,吉田豊,美浦・稲垣,先行,240.3,12,6,3歳以上1勝クラス,36.7,466(+6),新潟,69,中9週,Y,,3,コパノリッキー,ハーツクライ,,
4,3,ジナ,牝4,的場,美浦・的場,逃げ,74.8,11,1,ふたご座特,38.8,464(-21),名古屋,151,中21週,,,0,シルバーステート,ウォーエンブレム,,
5,3,チェイスザウェイ,牝4,小林脩,美浦・伊藤圭,,258.3,13,14,3歳以上1勝クラス,38.7,474(-10),東京,20,中2週,Y,,3,ジャスタウェイ,アドマイヤムーン,,B
6,4,エチャケナ,牝3,石川,美浦・金成,先行,41.1,8,6,3歳以上1勝クラス,35.1,448(-4),東京,20,中2週,Y,,3,ドレフォン,フジキセキ,,
7,4,マイショウチャン,牡4,木幡巧,美浦・相沢,差し,266.7,14,8,3歳以上1勝クラス,39.4,442(-8),中山,34,中4週,Y,,3,ディスクリートキャット,スペシャルウィーク,,
8,5,ブリスフル,牡3,,美浦・武市,差し,58.3,9,13,3歳以上1勝クラス,40.2,500(+6),中山,49,中6週,Y,,3,エスポワールシチー,フレンチデピュティ,,B
9,5,リプレゼント,牡4,菅原明,美浦・高柳瑞,差し,31.9,7,10,3歳以上1勝クラス,36.3,498(-4),東京,21,中2週,Y,,3,ロードカナロア,City Zip,,
10,6,フクノブルジュ,牡4,横山和,美浦・竹内,差し,11.6,3,3,,38.0,454(-20),札幌,63,中8週,Y,,3,フリオーソ,ネオユニヴァース,,
11,6,サトノアルペジオ,セ4,丸田,美浦・大和田,追込,356.5,15,17,,33.3,488(0),新潟,14,中1週,Y,,2,モーリス,ネオユニヴァース,,
12,7,フクチャントウメイ,牡3,ルメー,美浦・加藤征,差し,2.3,2,2,3歳以上1勝クラス,35.4,534(0),東京,21,中2週,Y,,3,ストロングリターン,ハービンジャー,,
13,7,アルーリングタイム,牝3,戸崎圭,美浦・中舘,先行,2.1,1,2,3歳以上1勝クラス,35.5,526(+2),東京,20,中2週,Y,,3,リアルインパクト,フレンチデピュティ,,
14,8,レグザゴン,牝3,横山武,美浦・斎藤誠,先行,25.5,6,7,3歳以上1勝クラス,37.0,460(-2),中山,49,中6週,Y,,3,アドマイヤムーン,ヘクタープロテクター,,
15,8,ウエヲムイテゴラン,牝3,北村宏,美浦・萩原,差し,15.6,4,4,3歳以上1勝クラス,35.9,448(-10),東京,20,中2週,Y,,3,Justify,Tapit,,
