馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ブルーペクトライト,牝4,ホー,栗東・池添,差し,25.6,8,8,3歳以上1勝クラス,34.9,470(-6),函館,43,中5週,Y,,3,サトノダイヤモンド,ウォーエンブレム,,B
2,2,レーヴジーニアル,牡3,横山典,栗東・松永幹,,3.9,2,4,,35.2,490(+18),京都,280,中39週,Y,Y,3,モーリス,ステイゴールド,,
3,3,マイレーヌ,牝4,小林勝,美浦・斎藤誠,差し,44.7,11,7,3歳以上1勝クラス,35.4,510(+10),札幌,21,中2週,Y,,3,ロゴタイプ,タイキシャトル,,
4,3,ダークファンタジー,牝3,サンチ,栗東・須貝,差し,110.1,14,14,3歳未勝利,37.4,412(+2),函館,50,中6週,Y,,3,スワーヴリチャード,メイショウサムソン,,
5,4,ヴァイタルピース,セ3,高杉,栗東・鈴木孝,差し,86.5,12,7,3歳未勝利,35.7,462(+10),札幌,28,中3週,Y,,3,Pivotal,デクラレーションオブウォー,,
6,4,マルカシャルマン,牝4,坂井,栗東・浜田,先行,14.5,6,3,,35.1,438(-4),札幌,8,連闘,Y,,3,ノヴェリスト,フジキセキ,,
7,5,ポマール,牝3,吉村智,栗東・小栗,先行,33.3,10,8,3歳以上1勝クラス,42.8,452(0),札幌,36,中4週,Y,,3,エピファネイア,ダイワメジャー,,
8,5,リゴレット,牝5,長浜,栗東・羽月,差し,9.5,4,3,3歳以上1勝クラス,34.6,454(0),札幌,14,中1週,Y,,3,ドレフォン,サンデーサイレンス,,B
9,6,ローリーグローリー,牝3,武豊,美浦・蛯名正,先行,9.6,5,12,3歳1勝クラス,37.8,454(-2),東京,105,中14週,Y,,3,Justify,War Front,,
10,6,ショウナンラウール,牝3,佐々木,栗東・高橋忠,差し,3.3,1,5,3歳以上1勝クラス,35.3,418(-4),札幌,14,中1週,Y,,3,ショウナンバッハ,クロフネ,,
11,7,トラペジスト,牡3,戸崎圭,栗東・音無,先行,16.6,7,5,,35.3,522(-2),札幌,8,連闘,Y,,3,ニューイヤーズデイ,Dynaformer,,
12,7,チュウワダンス,牝5,荻野琢,栗東・大久保,差し,4.8,3,2,3歳以上1勝クラス,34.3,470(-2),札幌,14,中1週,Y,,3,ハーツクライ,Alamosa,,
13,8,シャイニースイフト,牡4,丹内,美浦・菊川,先行,27.6,9,4,,35.1,436(+4),札幌,22,中2週,Y,,3,ダノンバラード,ダイタクリーヴァ,,
14,8,シタン,牝5,川端,栗東・吉岡,先行,89.9,13,11,3歳以上1勝クラス,36.6,440(-6),札幌,35,中4週,Y,,3,エピファネイア,フジキセキ,,
