馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,リアド,牡5,藤岡康,栗東・友道,先行,16.9,6,9,,35.9,484(+2),小倉,21,中2週,Y,,3,ディープインパクト,Tiznow,
2,2,ウン,牡5,斎藤,栗東・吉田,先行,92.4,10,6,4歳以上2勝クラス,37.4,476(+4),阪神,13,中1週,Y,,3,キタサンブラック,Malibu Moon,
3,3,ワレハウミノコ,牝4,富田,栗東・武英,追込,51.4,9,3,4歳以上2勝クラス,36.5,456(+4),阪神,13,中1週,Y,,3,キタサンブラック,Pure Prize,
4,4,エルディアブロ B,牡6,吉田隼,栗東・佐々木,先行,21.1,7,3,,35.4,456(+6),中山,62,中8週,Y,,3,キングカメハメハ,ジャングルポケット,
5,5,ベリーヴィーナス,牝5,長岡,栗東・鈴木孝,,16.0,5,8,3歳以上2勝クラス,38.0,492(0),京都,111,中15週,Y,,3,キズナ,New Approach,
6,6,ヤマニンループ,牡5,永島,栗東・松永幹,追込,36.1,8,11,,35.9,440(0),小倉,14,中1週,Y,,3,ディープインパクト,チチカステナンゴ,
7,7,シーウィザード,牡4,荻野極,美浦・鹿戸,先行,4.2,3,2,,33.3,492(+10),新潟,189,中26週,Y,Y,3,ビーチパトロール,メジロベイリー,
8,7,ウインオーディン,牡4,三浦,美浦・鹿戸,差し,3.6,2,13,,35.6,482(+8),京都,139,中19週,Y,,3,エピファネイア,フジキセキ,
9,8,エイカイマッケンロ,牡5,北村友,栗東・藤原,先行,3.2,1,2,4歳以上2勝クラス,33.9,500(+4),東京,41,中5週,Y,,3,ロードカナロア,ハービンジャー,
10,8,ラレーヌデリス,牝4,横山典,栗東・安田,差し,4.9,4,2,,34.8,444(0),阪神,72,中9週,Y,,3,エピファネイア,ダイワメジャー,
