券種,組み合わせ,配当,人気
単勝,7,880,5
複勝,7,350,7
複勝,14,260,4
複勝,5,330,5
枠連,4-7,490,1
馬連,7-14,4820,18
ワイド,7-14,1780,20
ワイド,5-7,1550,17
ワイド,5-14,1880,22
馬単,7-14,8030,33
3連複,5-7-14,18930,65
3連単,7-14-5,106930,363
