コーナー,通過順
1コーナー,"(*12,9)14(5,7)15-3-(2,16)(11,6,10)-13-(4,8)1"
2コーナー,"(*12,9)14(5,7)15-3=(2,16)10(11,6)13-4(1,8)"
3コーナー,"12(5,9,14)(7,15)-(3,10)(16,6)-(13,11,2,8)(1,4)"
4コーナー,"12(5,14)(9,15)7(3,10,6)(13,16)(11,2)(1,8)4"
