馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,テイエムイダテン B,牡7,酒井,栗東・飯田雄,差し,324.1,13,16,,34.4,486(-4),阪神,38,中4週,Y,,3,ロードカナロア,パラダイスクリーク,
2,2,サトノペルセウス,セ6,松山,栗東・藤原,差し,11.0,5,3,,34.9,474(0),京都,28,中3週,Y,,3,ディープインパクト,Dubai Destination,
3,3,レベレンシア,牡5,川田,栗東・安田翔,先行,3.4,2,2,,35.3,506(+2),京都,28,中3週,Y,,3,ロードカナロア,ダンスインザダーク,
4,3,マイネルレノン,牡5,泉谷,栗東・宮,先行,45.7,8,4,,34.3,480(+12),阪神,38,中4週,Y,,3,ダイワメジャー,マイネルラヴ,
5,4,タガノペカ,牝6,団野,栗東・西園翔,差し,9.4,3,10,,35.2,506(-4),京都,28,中3週,Y,,3,オルフェーヴル,タニノギムレット,
6,4,ハギノメーテル B,牝5,小崎,栗東・寺島,先行,121.8,11,8,,35.9,500(+6),京都,28,中3週,Y,,3,サトノアラジン,ダイワメジャー,
7,5,アサカラキング,牡4,斎藤,美浦・斎藤誠,,1.9,1,1,,34.8,524(+6),阪神,42,中5週,Y,,3,キズナ,キングヘイロー,
8,5,エグレムニ,牡7,川須,栗東・加用,差し,173.1,12,13,,36.2,518(+8),京都,28,中3週,Y,,3,キズナ,ファルブラヴ,
9,6,テーオーメアリー,牝6,荻野琢,栗東・梅田,差し,78.5,9,12,,34.7,482(0),函館,231,中32週,Y,Y,3,モーリス,Afternoon Deelites,
10,6,ヒロノトウリョウ B,牡8,川島,美浦・蛯名利,追込,596.7,14,15,,36.6,510(0),京都,14,中1週,Y,,3,グランプリボス,Josr Algarhoud,
11,7,ブレスレスリー,牝5,Ａルメ,栗東・藤岡,先行,10.5,4,7,,33.8,474(-2),阪神,38,中4週,Y,,3,アメリカンペイトリオット,コマンズ,
12,7,メイショウベッピン,牝7,角田河,栗東・荒川,差し,101.2,10,12,,35.3,486(-4),京都,15,中1週,Y,,3,トゥザグローリー,フジキセキ,
13,8,チュウワノキセキ,セ7,Ｍデム,栗東・大久保,差し,13.1,6,5,,35.5,482(0),阪神,49,中6週,Y,,3,キンシャサノキセキ,ジェネラス,
14,8,タウゼントシェーン,牝6,,栗東・小林,差し,42.6,7,1,,34.3,454(+10),中京,49,中6週,Y,,3,ディープインパクト,Big Shuffle,
