着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,8,メイショウオキビ,牡5,56.0,角田河,1:53.4,,4,9.1,37.3,栗東松永昌,508(-2)
2,3,5,テイエムシニスター,牡4,55.0,幸,1:53.5,1/2,7,24.1,37.5,栗東木原,496(0)
3,8,15,パーティーベル,牡4,58.0,横山和,1:53.6,クビ,1,2.3,36.5,栗東松永幹,456(+4)
4,1,2,イルミネーター,牡6,55.0,水口,1:53.6,ハナ,11,38.8,37.1,栗東羽月,482(+2)
5,2,4,レッドエランドール,セ6,57.0,浜中,1:53.7,1,3,7.5,37.8,栗東田中克,492(+6)
6,6,11,アドマイヤベネラ,牡6,55.0,岩田康,1:54.0,1.3/4,10,35.8,37.2,栗東石坂,504(+2)
7,8,16,ブラビオ,牡5,54.0,岩田望,1:54.1,1/2,9,35.4,37.7,栗東寺島,460(-4)
8,3,6,ニホンピロハーバー,牡5,57.0,藤岡康,1:54.4,1.1/2,5,12.7,37.7,栗東安達,512(-6)
9,5,10,ハイパーノヴァ,セ9,54.0,国分優,1:54.9,3,16,93.1,38.0,栗東大根田,498(+8)
10,2,3,ジャスパージェット,牡4,55.0,松若,1:55.0,クビ,12,52.7,37.9,栗東森秀,508(+11)
11,5,9,ウォーターアンク,牝5,52.0,小沢,1:55.1,1/2,14,62.9,37.1,栗東岡田,496(+2)
12,4,7,トップスターサン,牡5,56.0,団野,1:55.2,1/2,6,21.6,38.9,栗東四位,510(+2)
13,6,12,アメリカンエール,牡5,55.0,荻野極,1:55.3,1/2,13,60.4,37.6,美浦戸田,504(0)
14,7,14,マジックスピーチ,セ6,55.0,武豊,1:55.5,1.1/4,2,4.4,38.2,栗東飯田祐,472(+4)
15,1,1,キゾク,牡5,54.0,酒井,1:55.8,2,15,71.3,38.7,栗東西村,490(-2)
16,7,13,ユウゲン,牡6,55.0,鮫島駿,1:56.6,5,8,25.6,40.1,栗東橋口,502(0)
