コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*7,3)(2,14)(5,12,15)(9,8)(4,1)(6,10,16)-11,13"
4コーナー,"7,3(14,15)(5,12)(2,9,8)(4,1)6(10,16)-11,13"
