馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ジェイエルトランス,牝5,石田,美浦・小西,差し,56.6,8,9,3歳以上1勝クラス,37.6,428(-2),中山,29,中3週,Y,,3,マクフィ,ヨハネスブルグ,,
2,2,ブルーデイジー,牝6,的場,美浦・的場,追込,385.3,13,12,3歳以上1勝クラス,37.4,460(+8),中山,28,中3週,Y,,3,ディスクリートキャット,スペシャルウィーク,,
3,3,メイショウドライブ,牝3,永島,栗東・鈴木孝,先行,2.4,1,4,3歳以上1勝クラス,36.7,458(0),阪神,21,中2週,Y,,3,フォーウィールドライブ,アイルハヴアナザー,,
4,4,アスコットアイ,牝3,小沢,栗東・緒方,先行,10.0,5,6,3歳以上1勝クラス,37.9,434(0),中京,77,中10週,Y,,3,モズアスコット,アイルハヴアナザー,,
5,4,マイドリームガール,牝3,横山琉,美浦・大竹,差し,113.7,11,12,3歳未勝利,34.8,470(+10),新潟,78,中10週,Y,,3,ローレルゲレイロ,ハーツクライ,,
6,5,サラマックイーン,牝5,亀田,栗東・西村,差し,84.9,10,13,4歳以上1勝クラス,37.9,468(+2),新潟,162,中22週,Y,,3,ヘニーヒューズ,ゴールドアリュール,,
7,5,ノーブルミステリー,牝5,舟山,美浦・菊川,差し,62.4,9,9,3歳以上1勝クラス,37.1,462(+8),中京,49,中6週,Y,,3,ディーマジェスティ,Mt. Livermore,,
8,6,エスシーレベッカ,牝3,上里,美浦・加藤士,,6.4,3,12,3歳以上1勝クラス,39.4,470(+4),中山,29,中3週,Y,,3,パイロ,アフリート,,B
9,6,ハニーローリエ,牝3,今村,美浦・小手川,逃げ,3.9,2,1,3歳未勝利,37.1,476(-4),新潟,63,中8週,Y,,3,ルーラーシップ,ステイゴールド,,
10,7,デルマエアロール,牝3,杉原,美浦・大和田,逃げ,7.0,4,1,3歳未勝利,37.3,458(0),新潟,49,中6週,Y,,3,マインドユアビスケッツ,オルフェーヴル,,
11,7,アイアンソリッド,牝3,斎藤,美浦・本間,先行,11.3,6,13,3歳以上1勝クラス,37.7,450(-4),東京,127,中17週,Y,,3,スズカコーズウェイ,シンボリクリスエス,,
12,8,シューンカイゼリン,牝4,和田陽,栗東・佐藤悠,先行,27.8,7,1,C1一,39.1,438(-7),園田,80,中10週,,,0,ドレフォン,Medaglia d'Oro,,B
13,8,シエラメンテ,牝6,河原田,美浦・堀内,差し,203.8,12,11,3歳以上1勝クラス,37.2,490(+6),札幌,56,中7週,Y,,2,ドゥラメンテ,Dashing Blade,,
