馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,メイショウカゲカツ,牡6,難波,栗東・西園正,追込,7.6,3,8,障害3歳以上未勝利,13.4,512(+4),中京,43,中5週,Y,,3,ダンカーク,フレンチデピュティ,,
2,2,エレガントウインク,牝4,江田勇,美浦・土田,追込,243.0,13,14,4歳以上2勝クラス,38.6,472(+10),中山,224,中31週,Y,Y,2,レッドファルクス,Monsun,,
3,3,エクロジャイト,セ5,小牧加,栗東・武幸,追込,9.7,4,16,,37.7,518(+18),東京,106,中14週,Y,,3,ヘニーヒューズ,キングカメハメハ,,
4,4,フェスティヴビーム,牡5,草野,美浦・畠山,差し,5.0,2,6,障害3歳以上未勝利,13.6,476(+6),福島,49,中6週,Y,,3,リアルスティール,アグネスタキオン,,
5,4,シンドバッド,牡5,坂口,美浦・土田,追込,100.9,11,7,障害3歳以上未勝利,13.6,474(-8),中京,28,中3週,Y,,3,ルーラーシップ,メイショウサムソン,,
6,5,リードアクトレス,牝4,小野寺,栗東・安達,差し,63.0,10,13,3歳以上1勝クラス,36.9,498(+16),中京,36,中4週,Y,,3,マジェスティックウォリアー,シンボリクリスエス,,
7,5,ユイノコキュウ,牡4,大江圭,美浦・竹内,先行,23.1,7,7,障害3歳以上未勝利,13.5,476(-2),福島,63,中8週,Y,,3,マジェスティックウォリアー,ブラックタイド,,
8,6,ヴォンヌヴォー,牝5,,美浦・天間,逃げ,156.4,12,10,4歳以上1勝クラス,36.4,460(+12),新潟,126,中17週,Y,,3,ドレフォン,ゼンノロブロイ,,
9,6,ザロック,セ4,石神深,美浦・武井,追込,28.8,8,13,障害3歳以上未勝利,13.5,482(+12),新潟,36,中4週,Y,,3,コパノリッキー,シンボリクリスエス,,
10,7,ウィズユアドリーム,牡5,高田,栗東・宮地,,1.7,1,3,障害3歳以上未勝利,13.4,512(-2),福島,63,中8週,Y,,3,サトノダイヤモンド,ディスクリートキャット,,
11,7,スズノレイライン,牡4,黒岩,栗東・平田,差し,18.2,6,4,障害3歳以上未勝利,13.5,530(-6),中京,28,中3週,Y,,3,レイデオロ,ステイゴールド,,
12,8,フームスムート,牡8,金子,美浦・水野,差し,17.8,5,7,,37.4,540(+10),福島,70,中9週,Y,,3,トゥザグローリー,ワイルドラッシュ,,
13,8,リアルカイザー,牡4,土田,美浦・松永康,差し,45.7,9,9,障害3歳以上未勝利,13.9,502(+6),中京,28,中3週,Y,,3,デクラレーションオブウォー,モンジュー,,
