馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,バニーラビット,牡3,ルメー,栗東・武幸,先行,20.9,7,11,,35.3,488(-4),中山,14,中1週,Y,,3,アドマイヤマーズ,Havana Gold,,
2,1,フィリップバローズ,牡3,キング,美浦・森一,先行,6.8,4,1,3歳新馬,38.7,458(+2),中京,13,中1週,Y,,1,ロジャーバローズ,Giant's Causeway,,
3,2,ヤマメキング,牡3,菅原明,美浦・田島,差し,33.0,8,1,2歳未勝利,38.2,496(+6),中山,36,中4週,Y,,3,ドレフォン,マンハッタンカフェ,,
4,2,マーゴットオービス,牡3,荻野極,美浦・伊坂,差し,768.2,16,14,3歳未勝利,39.7,472(-6),中山,7,連闘,Y,,2,タワーオブロンドン,ダンカーク,,B
5,3,コックリサン,牝3,小林美,美浦・深山,先行,373.3,11,11,2歳1勝クラス,37.0,414(0),中山,29,中3週,Y,,3,レインボーライン,グラスワンダー,,
6,3,ドリフトウッド,牡3,小林脩,美浦・南田,差し,676.5,15,16,3歳未勝利,37.8,446(0),中山,6,連闘,Y,,3,ストーミーシー,スペシャルウィーク,,
7,4,オカメノコイ,牝3,長浜,美浦・小笠,差し,122.9,9,8,2歳1勝クラス,37.1,454(+2),中山,29,中3週,Y,,3,パイロ,チチカステナンゴ,,
8,4,エーデルムート,牝3,,美浦・矢野,差し,471.1,12,7,2歳未勝利,39.3,452(0),中山,22,中2週,Y,,3,シルバーステート,マジェスティックウォリアー,,
9,5,エコロアゼル,牡3,戸崎圭,栗東・森秀,,3.8,2,8,,,,デルマー,78,中10週,,,2,Shancelot,Twirling Candy,,
10,5,イマージョン,牡3,斎藤,栗東・高野,逃げ,6.5,3,1,2歳未勝利,37.1,504(-4),京都,29,中3週,Y,,3,ロードカナロア,ディクタット,,
11,6,ルークススペイ,牡3,佐々木,美浦・伊藤圭,先行,18.5,6,4,2歳1勝クラス,37.8,480(+2),中山,49,中6週,Y,,3,ベストウォーリア,メジロベイリー,,
12,6,アリオーンスマイル,牡3,木幡巧,美浦・土田,先行,204.3,10,14,,35.2,448(+2),中山,14,中1週,Y,,3,ディーマジェスティ,スターリングローズ,,
13,7,テントウムシサンバ,牝3,小林凌,美浦・石栗,追込,672.2,14,15,3歳未勝利,39.4,486(-8),中山,8,連闘,Y,,3,ロジャーバローズ,ハービンジャー,,
14,7,ブリッツアロング,牡3,丸山,美浦・上原博,先行,13.4,5,8,,35.2,498(+6),中京,36,中4週,Y,,3,シャンハイボビー,ヨハネスブルグ,,
15,8,フリッカージャブ,牡3,三浦,栗東・西園翔,逃げ,2.1,1,1,2歳未勝利,36.3,474(+6),東京,78,中10週,Y,,2,サートゥルナーリア,サクラバクシンオー,,
16,8,ポミチョッタ,牡3,丸田,美浦・萱野,差し,475.1,13,14,3歳未勝利,38.9,534(-6),中山,7,連闘,Y,,3,アメリカンペイトリオット,ブラックホーク,,
