馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,レッドファーロ,牡6,西谷誠,栗東・松永幹,差し,3.6,2,11,,38.2,520(+2),阪神,36,中4週,Y,,2,ハーツクライ,Orpen,,
2,2,リードアクトレス,牝4,小野寺,栗東・安達,差し,76.6,11,9,障害4歳以上未勝利,14.2,488(0),阪神,28,中3週,Y,,3,マジェスティックウォリアー,シンボリクリスエス,,
3,3,カイトレッド,牝8,土田,美浦・和田雄,,12.6,4,6,障害4歳以上未勝利,13.7,486(-2),中山,50,中6週,Y,,3,ゴールドヘイロー,ジャングルポケット,,B
4,4,ユウトザキンパツ,牡4,黒岩,栗東・小崎,先行,47.0,9,9,4歳以上1勝クラス,39.5,498(-2),京都,77,中10週,Y,,3,トゥザワールド,ワイルドラッシュ,,
5,5,バンクサイド,牡5,,美浦・竹内,先行,53.8,10,3,C212,41.4,516(-5),大井,89,中12週,,,0,デクラレーションオブウォー,ストリートセンス,,
6,5,トップスティール,牡6,石神深,美浦・深山,差し,14.5,5,9,障害4歳以上未勝利,13.8,510(+2),小倉,70,中9週,Y,,3,カレンブラックヒル,ホワイトマズル,,
7,6,アニージョ,セ6,草野,美浦・畠山,差し,18.3,7,4,障害3歳以上未勝利,13.5,508(-16),新潟,245,中34週,Y,Y,3,ケープブランコ,ゴールドアリュール,,
8,6,ゲインサポート,セ4,森一,栗東・斉藤崇,先行,2.1,1,2,障害4歳以上未勝利,13.5,452(-18),小倉,63,中8週,Y,,3,デクラレーションオブウォー,アグネスタキオン,,B
9,7,アルマーザアミール,牡4,小牧加,栗東・斉藤崇,差し,15.5,6,9,障害4歳以上未勝利,14.0,486(0),中山,21,中2週,Y,,3,サトノダイヤモンド,Awesome of Course,,
10,7,ゴットリープ,牡5,五十嵐,美浦・栗田,差し,140.2,12,9,障害4歳以上未勝利,13.8,464(-6),小倉,63,中8週,Y,,3,キンシャサノキセキ,コマンズ,,
11,8,トゥラッタッタ,牡4,上野,美浦・新開,先行,6.3,3,3,障害4歳以上未勝利,13.6,462(-16),小倉,71,中9週,Y,,3,デクラレーションオブウォー,ハーツクライ,,
12,8,スズカハービン,牡5,難波,栗東・高橋忠,差し,31.6,8,8,4歳以上2勝クラス,34.6,470(+2),京都,64,中8週,Y,,3,ハービンジャー,サンデーサイレンス,,
