馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ロードシュトローム,牡6,田村,栗東・清水久,差し,46.9,8,8,障害3歳以上未勝利,13.9,514(0),中山,41,中5週,Y,,3,マクフィ,ダイワメジャー,,
2,2,ケンアンビシャス,牡6,五十嵐,美浦・久保田,差し,19.2,7,7,3歳以上2勝クラス,34.9,484(+6),中山,41,中5週,Y,,3,トゥザワールド,モルフェデスペクタ,,
3,3,ゼンカイテン,牡5,,美浦・矢野,,3.4,2,3,障害3歳以上未勝利,13.4,476(+4),新潟,90,中12週,Y,,3,ザファクター,ケイムホーム,,
4,4,メリーセンス,牡5,黒岩,栗東・森秀,差し,84.6,11,11,障害3歳以上未勝利,13.7,498(-6),中山,48,中6週,Y,,2,ストリートセンス,Bluegrass Cat,,B
5,5,ステラナビゲーター,牡5,石神,美浦・菊川,先行,62.5,9,13,3歳以上1勝クラス,36.3,522(+16),東京,230,中32週,Y,Y,3,エイシンヒカリ,New Approach,,
6,5,ユーベルント,牝6,大庭,美浦・堀内,差し,70.8,10,5,障害3歳以上未勝利,13.6,454(+6),新潟,90,中12週,Y,,3,ルーラーシップ,ダンスインザダーク,,
7,6,プラチナムレイアー,牡6,小牧加,栗東・吉岡,差し,11.6,5,5,,35.8,510(+4),京都,84,中11週,Y,,3,マツリダゴッホ,アグネスデジタル,,
8,6,サインオブサクセス,牡5,上野,美浦・伊藤圭,先行,4.0,3,4,障害4歳以上未勝利,13.4,484(+8),小倉,14,中1週,Y,,3,ハービンジャー,キングカメハメハ,,
9,7,アニマルキリシマ,牡4,草野,美浦・蛯名利,先行,209.9,12,1,C2ー10,39.2,460(-20),佐賀,91,中12週,,,0,ラニ,フサイチコンコルド,,
10,7,ノアチェリー,牝5,大江原,美浦・小笠,差し,2.8,1,2,障害4歳以上未勝利,13.2,474(+4),小倉,13,中1週,Y,,3,ロゴタイプ,ハービンジャー,,B
11,8,タガノカイ,牡6,西谷誠,栗東・宮,先行,9.8,4,8,,35.3,520(+12),中京,41,中5週,Y,,3,ノヴェリスト,ホワイトマズル,,
12,8,ヴァレッタカズマ,牡5,森一,栗東・安田隆,差し,17.3,6,7,障害3歳以上未勝利,13.5,504(+4),小倉,146,中20週,Y,,3,ミッキーアイル,Giant's Causeway,,
