馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,バースクライ,牝4,岩田望,栗東・千田,先行,8.7,3,9,,34.1,480(-10),京都,34,中4週,Y,,3,ハーツクライ,Dubawi,
2,1,ヨシノイースター,牡6,丸山,栗東・中尾,先行,14.0,6,1,,34.0,486(0),小倉,20,中2週,Y,,3,ルーラーシップ,ゼンノロブロイ,
3,2,ショウナンハクラク,牡5,戸崎圭,栗東・松下,差し,38.9,11,5,,33.5,478(-2),京都,34,中4週,Y,,3,Frankel,ディープインパクト,
4,2,グレイトゲイナー,牡7,三浦,栗東・森秀,,20.2,9,2,,34.8,474(-2),中山,54,中7週,Y,,3,キンシャサノキセキ,エルハーブ,
5,3,マテンロウオリオン B,牡5,津村,栗東・昆,差し,24.6,10,16,,36.3,484(-4),京都,56,中7週,Y,,3,ダイワメジャー,キングカメハメハ,
6,3,ボンボヤージ,牝7,川須,栗東・梅田,差し,228.1,15,14,,34.7,444(-4),京都,14,中1週,Y,,3,ロードカナロア,ディープインパクト,
7,4,ジュビリーヘッド B,牡7,横山和,栗東・安田隆,先行,39.0,12,14,,34.2,478(-2),京都,97,中13週,Y,,3,ロードカナロア,ディープインパクト,
8,4,バルサムノート,牡4,キング,栗東・高野,先行,17.7,8,4,,33.6,494(-4),小倉,20,中2週,Y,,3,モーリス,ダイワメジャー,
9,5,シュバルツカイザー,セ6,大野,美浦・大竹,先行,9.5,4,1,,34.3,502(-6),中山,54,中7週,Y,,3,Dark Angel,Nashwan,
10,5,ビッグシーザー,牡4,坂井,栗東・西園正,先行,4.0,2,1,,34.3,516(0),京都,49,中6週,Y,,3,ビッグアーサー,Tale of Ekati,
11,6,キミワクイーン,牝5,Ｍデム,美浦・奥村武,差し,11.0,5,11,,33.5,454(+22),京都,97,中13週,Y,,3,ロードカナロア,ダイワメジャー,
12,6,カイザーメランジェ,牡9,吉田豊,美浦・中野,差し,375.5,16,18,,36.7,488(+2),京都,34,中4週,Y,,3,サクラオリオン,サクラプレジデント,
13,7,ダディーズビビッド,牡6,浜中,栗東・千田,差し,15.3,7,9,,34.5,498(-12),阪神,70,中9週,Y,,3,キズナ,フレンチデピュティ,
14,7,オタルエバー,牡5,石川,栗東・中竹,先行,40.3,14,16,,35.1,490(-4),京都,34,中4週,Y,,3,リオンディーズ,Redoute's Choice,
15,8,トウシンマカオ,牡5,横山武,美浦・高柳瑞,差し,3.3,1,1,,32.7,480(+12),京都,97,中13週,Y,,3,ビッグアーサー,スペシャルウィーク,
16,8,シナモンスティック,牝5,松岡,美浦・宗像,先行,39.8,13,12,,35.0,476(-6),中山,54,中7週,Y,,3,ジョーカプチーノ,マイネルラヴ,
